cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,baseline,jetson_emulator,10,offload,0.5,36.9062,30.4583,30.4583,32.7712,77.7679,112.06483125000001,112.06483125000001,112.8387,89.9428
2,snn,baseline,jetson_emulator,10,local,0.5,36.8633,30.4652,36.8633,38.453,75.2092,112.06483125000001,112.06483125000001,113.2769,89.9565
3,snn,baseline,jetson_emulator,10,offload,0.5,37.0874,32.6208,32.6208,34.1432,76.8848,112.06483125000001,112.06483125000001,113.0416,89.9817
4,snn,baseline,jetson_emulator,10,local,0.5,37.7174,31.161,37.7174,39.2161,74.8807,112.06483125000001,112.06483125000001,113.4805,90.0053
5,snn,baseline,jetson_emulator,10,offload,0.5,37.7374,31.4362,31.4362,32.8758,77.3661,112.06483125000001,112.06483125000001,113.2445,90.0066
6,snn,baseline,jetson_emulator,10,local,0.5,37.5886,31.4194,37.5886,40.1112,74.93,112.06483125000001,112.06483125000001,113.684,90.0368
7,snn,baseline,jetson_emulator,10,local,0.5,38.2687,31.6158,38.2687,40.1846,74.6701,112.06483125000001,112.06483125000001,113.7858,90.0256
8,snn,baseline,jetson_emulator,10,offload,0.5,38.042,31.6426,31.6426,32.6559,77.2818,112.06483125000001,112.06483125000001,113.5489,90.0773
9,snn,baseline,jetson_emulator,10,local,0.5,37.5572,31.4326,37.5572,39.7582,74.9421,112.06483125000001,112.06483125000001,113.9893,90.0007
10,snn,baseline,jetson_emulator,10,local,0.5,37.3953,31.2068,37.3953,39.2874,75.0042,112.06483125000001,112.06483125000001,114.0911,89.9956
11,snn,baseline,jetson_emulator,10,local,0.5,37.6653,31.4198,37.6653,39.2797,74.9006,112.06483125000001,112.06483125000001,114.1928,90.027
12,snn,baseline,jetson_emulator,10,local,0.5,37.7341,31.1765,37.7341,38.8808,74.8743,112.06483125000001,112.06483125000001,114.2946,90.0656
13,snn,baseline,jetson_emulator,10,local,0.5,38.2971,31.3185,38.2971,39.798,74.6593,112.06483125000001,112.06483125000001,114.3964,89.9831
14,snn,baseline,jetson_emulator,10,offload,0.5,37.9253,31.8173,31.8173,33.4319,77.2106,112.06483125000001,112.06483125000001,114.1577,89.9764
15,snn,baseline,jetson_emulator,10,local,0.5,37.8479,31.2153,37.8479,39.9132,74.8307,112.06483125000001,112.06483125000001,114.5999,89.9611
16,snn,baseline,jetson_emulator,10,offload,0.5,38.2662,32.4265,32.4265,34.1116,76.9633,112.06483125000001,112.06483125000001,114.3606,89.9462
17,snn,baseline,jetson_emulator,10,local,0.5,38.1976,32.2174,38.1976,40.0628,74.6972,112.06483125000001,112.06483125000001,114.8034,90.0486
18,snn,baseline,jetson_emulator,10,local,0.5,39.1054,31.6628,39.1054,41.0036,74.3529,112.06483125000001,112.06483125000001,114.9052,89.9742
19,snn,baseline,jetson_emulator,10,offload,0.5,40.2227,31.4843,31.4843,33.4043,77.3464,112.06483125000001,112.06483125000001,114.665,90.1355
20,snn,baseline,jetson_emulator,10,offload,0.5,38.2168,31.6234,31.6234,32.8741,77.2896,112.06483125000001,112.06483125000001,114.7665,90.0161
