cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,nsson,jetson_emulator,30,local,0.5054930425912886,38.4688,28.201,38.4688,40.0482,74.4724,112.06483125000001,112.06483125000001,107.1306,90.022
2,snn,nsson,jetson_emulator,30,offload,0.5078793993059664,38.9083,28.1672,28.1672,30.4009,80.4735,112.06483125000001,112.06483125000001,106.2872,90.1364
3,snn,nsson,jetson_emulator,30,offload,0.5065309769322491,38.5696,28.0424,28.0424,30.4237,80.4735,112.06483125000001,112.06483125000001,106.3827,90.0354
4,snn,nsson,jetson_emulator,30,local,0.5057845964571975,38.6295,29.0092,38.6295,39.6476,74.4161,112.06483125000001,112.06483125000001,107.4196,90.1151
5,snn,nsson,jetson_emulator,30,offload,0.5113920272807775,39.1109,28.0664,28.0664,29.4159,80.4735,112.06483125000001,112.06483125000001,106.5737,90.0028
6,snn,nsson,jetson_emulator,30,local,0.50422879684353,38.5795,29.2407,38.5795,40.4381,74.4336,112.06483125000001,112.06483125000001,107.6122,90.117
7,snn,nsson,jetson_emulator,30,local,0.4984665023210069,39.5147,27.8531,39.5147,41.0713,74.1074,112.06483125000001,112.06483125000001,107.7086,90.0438
8,snn,nsson,jetson_emulator,30,local,0.4847682768802526,39.0266,27.8414,39.0266,41.4957,74.2773,112.06483125000001,112.06483125000001,107.8049,90.0924
9,snn,nsson,jetson_emulator,30,offload,0.48382286387699963,39.5348,27.8203,27.8203,29.6235,80.4735,112.06483125000001,112.06483125000001,106.9556,90.1061
10,snn,nsson,jetson_emulator,30,local,0.48846542589248254,39.7256,28.8881,39.7256,41.9943,74.0342,112.06483125000001,112.06483125000001,107.9975,90.1217
11,snn,nsson,jetson_emulator,30,local,0.4969973771869864,40.3394,27.9372,40.3394,41.6412,73.822,112.06483125000001,112.06483125000001,108.0939,90.0648
12,snn,nsson,jetson_emulator,30,local,0.5033714075237232,39.3507,29.3549,39.3507,41.8868,74.1644,112.06483125000001,112.06483125000001,108.1902,90.0122
13,snn,nsson,jetson_emulator,30,offload,0.4996062284676884,39.0698,29.2995,29.2995,30.8339,80.1687,112.06483125000001,112.06483125000001,107.3376,90.1085
14,snn,nsson,jetson_emulator,30,local,0.4893922441970111,40.3371,28.5346,40.3371,41.8853,73.8228,112.06483125000001,112.06483125000001,108.3829,90.0943
15,snn,nsson,jetson_emulator,30,offload,0.4881929562198274,39.2303,29.2253,29.2253,30.8854,80.198,112.06483125000001,112.06483125000001,107.5286,90.1415
16,snn,nsson,jetson_emulator,30,offload,0.497032033583406,39.7354,28.999,28.999,31.1206,80.2875,112.06483125000001,112.06483125000001,107.624,90.0601
17,snn,nsson,jetson_emulator,30,offload,0.5056479115556304,40.2419,28.4121,28.4121,31.1163,80.4735,112.06483125000001,112.06483125000001,107.7195,90.1911
18,snn,nsson,jetson_emulator,30,offload,0.5143108787881181,39.8276,28.4832,28.4832,29.6664,80.4735,112.06483125000001,112.06483125000001,107.815,90.1198
19,snn,nsson,jetson_emulator,30,offload,0.5154392973783357,39.9829,28.3306,28.3306,30.5855,80.4735,112.06483125000001,112.06483125000001,107.9105,90.2079
20,snn,nsson,jetson_emulator,30,offload,0.5208994694588328,39.5191,28.3556,28.3556,29.534,80.4735,112.06483125000001,112.06483125000001,108.006,90.0875
21,snn,nsson,jetson_emulator,30,offload,0.5189237609915055,39.8786,28.5006,28.5006,30.0675,80.4735,112.06483125000001,112.06483125000001,108.1015,90.0964
22,snn,nsson,jetson_emulator,30,local,0.517147527686323,40.2061,28.4628,40.2061,42.804,73.868,112.06483125000001,112.06483125000001,109.1535,90.0762
23,snn,nsson,jetson_emulator,30,local,0.5094435965450579,41.0546,29.0974,41.0546,43.3539,73.5764,112.06483125000001,112.06483125000001,109.2498,90.1961
24,snn,nsson,jetson_emulator,30,local,0.5151051475124834,40.088,28.6227,40.088,40.8851,73.9088,112.06483125000001,112.06483125000001,109.3462,90.1076
25,snn,nsson,jetson_emulator,30,local,0.5032647958544711,40.5882,28.7582,40.5882,42.3049,73.7364,112.06483125000001,112.06483125000001,109.4425,90.1703
26,snn,nsson,jetson_emulator,30,local,0.502009287928867,40.932,29.4293,40.932,43.1384,73.6183,112.06483125000001,112.06483125000001,109.5388,90.125
27,snn,nsson,jetson_emulator,30,offload,0.5039751569094524,40.2427,30.4108,30.4108,33.0861,79.7326,112.06483125000001,112.06483125000001,108.6744,90.0965
28,snn,nsson,jetson_emulator,30,offload,0.5102040458843259,40.0538,29.6422,29.6422,31.4727,80.0337,112.06483125000001,112.06483125000001,108.7699,90.0567
29,snn,nsson,jetson_emulator,30,local,0.5141576710649005,40.2716,29.6454,40.2716,41.7116,73.8454,112.06483125000001,112.06483125000001,109.8278,90.1519
30,snn,nsson,jetson_emulator,30,offload,0.5186929753218764,40.8102,29.224,29.224,31.1871,80.1985,112.06483125000001,112.06483125000001,108.9609,90.0518
31,snn,nsson,jetson_emulator,30,local,0.5187515133195125,40.5802,28.9893,40.5802,42.9081,73.7391,112.06483125000001,112.06483125000001,110.0205,90.1068
32,snn,nsson,jetson_emulator,30,local,0.5230994690240383,40.3358,29.2869,40.3358,42.827,73.8233,112.06483125000001,112.06483125000001,110.1168,90.0521
33,snn,nsson,jetson_emulator,30,offload,0.540729181368328,40.9976,29.9068,29.9068,32.0142,79.9298,112.06483125000001,112.06483125000001,109.2473,90.0433
34,snn,nsson,jetson_emulator,30,offload,0.5416057880554686,40.6137,29.2623,29.2623,30.8785,80.1834,112.06483125000001,112.06483125000001,109.3428,90.157
35,snn,nsson,jetson_emulator,30,offload,0.5323128228645273,40.6043,29.8464,29.8464,31.8913,79.9535,112.06483125000001,112.06483125000001,109.4383,90.0611
36,snn,nsson,jetson_emulator,30,offload,0.5372536726471064,40.8652,29.2412,29.2412,30.5404,80.1917,112.06483125000001,112.06483125000001,109.5338,90.1374
37,snn,nsson,jetson_emulator,30,offload,0.5246798432484034,40.805,29.444,29.444,31.5508,80.1117,112.06483125000001,112.06483125000001,109.6293,89.9768
38,snn,nsson,jetson_emulator,30,offload,0.5204440534866579,40.7223,30.1824,30.1824,32.7783,79.8218,112.06483125000001,112.06483125000001,109.7248,89.9956
39,snn,nsson,jetson_emulator,30,offload,0.5182999827191712,41.7268,29.5815,29.5815,31.6309,80.0576,112.06483125000001,112.06483125000001,109.8202,90.1044
40,snn,nsson,jetson_emulator,30,offload,0.520147478645923,40.7568,29.1735,29.1735,31.2003,80.2185,112.06483125000001,112.06483125000001,109.9157,90.2078
41,snn,nsson,jetson_emulator,30,local,0.5231839091141927,40.889,29.2954,40.889,42.1522,73.6331,112.06483125000001,112.06483125000001,110.9838,90.0652
42,snn,nsson,jetson_emulator,30,local,0.5190026416339801,41.4763,29.8943,41.4763,43.724,73.4323,112.06483125000001,112.06483125000001,111.0801,90.0917
43,snn,nsson,jetson_emulator,30,local,0.5254452144327918,41.0133,29.6346,41.0133,42.6576,73.5905,112.06483125000001,112.06483125000001,111.1765,90.1238
