cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,cnn,baseline,jetson_emulator,40,local,0.5,46.6569,39.2954,46.6569,48.9268,24.2786,167.274,167.274,173.4518,92.7557
2,cnn,baseline,jetson_emulator,40,offload,0.5,46.6436,38.5004,38.5004,40.3675,25.0522,167.274,167.274,171.5969,92.7674
3,cnn,baseline,jetson_emulator,40,local,0.5,46.5419,39.1377,46.5419,48.0539,24.2891,167.274,167.274,173.7638,92.7965
4,cnn,baseline,jetson_emulator,40,local,0.5,47.5232,38.8925,47.5232,49.2466,24.1992,167.274,167.274,173.9197,92.8365
5,cnn,baseline,jetson_emulator,40,offload,0.5,46.7131,38.663,38.663,41.2937,25.0363,167.274,167.274,172.0594,92.7288
6,cnn,baseline,jetson_emulator,40,offload,0.5,46.8391,39.0499,39.0499,40.2321,24.9985,167.274,167.274,172.2135,92.7522
7,cnn,baseline,jetson_emulator,40,local,0.5,46.8673,39.9899,46.8673,48.7112,24.2592,167.274,167.274,174.3876,92.7826
8,cnn,baseline,jetson_emulator,40,local,0.5,47.5396,39.066,47.5396,49.4223,24.1977,167.274,167.274,174.5436,92.7923
9,cnn,baseline,jetson_emulator,40,offload,0.5,47.2945,39.2735,39.2735,41.1967,24.9767,167.274,167.274,172.676,92.7469
10,cnn,baseline,jetson_emulator,40,offload,0.5,47.9832,39.248,39.248,41.3524,24.9792,167.274,167.274,172.8302,92.7554
11,cnn,baseline,jetson_emulator,40,offload,0.5,48.835,39.4387,39.4387,41.3366,24.9607,167.274,167.274,172.9843,92.776
12,cnn,baseline,jetson_emulator,40,local,0.5,47.3873,39.4694,47.3873,49.8218,24.2116,167.274,167.274,175.1675,92.7789
13,cnn,baseline,jetson_emulator,40,local,0.5,47.4511,40.6864,47.4511,49.679,24.2058,167.274,167.274,175.3234,92.7391
14,cnn,baseline,jetson_emulator,40,offload,0.5,48.327,41.0265,41.0265,42.1363,24.8074,167.274,167.274,173.4468,92.8312
15,cnn,baseline,jetson_emulator,40,local,0.5,47.9745,39.5277,47.9745,50.3447,24.158,167.274,167.274,175.6354,92.6996
16,cnn,baseline,jetson_emulator,40,local,0.5,47.7315,40.5119,47.7315,50.0624,24.1802,167.274,167.274,175.7913,92.8989
