cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,nsson,jetson_emulator,40,local,0.5051059844498115,38.8315,28.3894,38.8315,40.5318,71.6425,112.06483125000001,112.06483125000001,108.0694,90.0867
2,snn,nsson,jetson_emulator,40,offload,0.5117090778692835,40.6366,28.0822,28.0822,29.3778,77.4046,112.06483125000001,112.06483125000001,106.9137,90.0582
3,snn,nsson,jetson_emulator,40,offload,0.5016578362681217,39.3637,28.2029,28.2029,29.8762,77.4046,112.06483125000001,112.06483125000001,107.0097,90.0671
4,snn,nsson,jetson_emulator,40,offload,0.5039047958170725,39.2024,28.0004,28.0004,30.1938,77.4046,112.06483125000001,112.06483125000001,107.1058,90.1506
5,snn,nsson,jetson_emulator,40,local,0.496193445023023,39.7913,30.4522,39.7913,41.1342,71.3323,112.06483125000001,112.06483125000001,108.4581,90.0698
6,snn,nsson,jetson_emulator,40,offload,0.49932006096464854,39.5786,29.084,29.084,30.9443,77.2014,112.06483125000001,112.06483125000001,107.2979,90.1123
7,snn,nsson,jetson_emulator,40,local,0.49081798466596105,39.2251,28.5871,39.2251,40.8436,71.515,112.06483125000001,112.06483125000001,108.6524,90.0612
8,snn,nsson,jetson_emulator,40,local,0.4848459628896615,39.3672,30.2657,39.3672,41.1186,71.4691,112.06483125000001,112.06483125000001,108.7496,90.0823
9,snn,nsson,jetson_emulator,40,local,0.48398087733600376,39.9089,29.9906,39.9089,42.1075,71.2945,112.06483125000001,112.06483125000001,108.8468,90.1418
10,snn,nsson,jetson_emulator,40,offload,0.4817860716823168,39.6839,28.2376,28.2376,29.9825,77.4046,112.06483125000001,112.06483125000001,107.6821,90.1451
11,snn,nsson,jetson_emulator,40,offload,0.4876120778163686,39.9601,28.8726,28.8726,30.9105,77.2788,112.06483125000001,112.06483125000001,107.7781,90.1522
12,snn,nsson,jetson_emulator,40,offload,0.4916242371276248,40.0041,28.4516,28.4516,30.333,77.4046,112.06483125000001,112.06483125000001,107.8742,90.0762
13,snn,nsson,jetson_emulator,40,offload,0.4870625844292014,40.2281,29.3606,29.3606,31.0464,77.1003,112.06483125000001,112.06483125000001,107.9702,90.0815
14,snn,nsson,jetson_emulator,40,offload,0.48369455218596247,39.7603,29.0513,29.0513,30.9533,77.2133,112.06483125000001,112.06483125000001,108.0663,90.2044
15,snn,nsson,jetson_emulator,40,offload,0.48382465645396866,39.9312,29.0724,29.0724,31.4505,77.2056,112.06483125000001,112.06483125000001,108.1623,90.116
16,snn,nsson,jetson_emulator,40,local,0.48209408994223873,39.9223,28.8277,39.9223,42.1743,71.2902,112.06483125000001,112.06483125000001,109.527,90.1072
17,snn,nsson,jetson_emulator,40,offload,0.4874203764142154,40.0466,30.352,30.352,32.1802,76.7401,112.06483125000001,112.06483125000001,108.3544,90.0611
18,snn,nsson,jetson_emulator,40,offload,0.49093352489647657,40.3406,28.8792,28.8792,31.5226,77.2764,112.06483125000001,112.06483125000001,108.4505,90.0177
19,snn,nsson,jetson_emulator,40,offload,0.4800589174633468,40.6446,29.1397,29.1397,31.3875,77.181,112.06483125000001,112.06483125000001,108.5465,89.9634
20,snn,nsson,jetson_emulator,40,offload,0.49117983477027555,40.2733,29.3887,29.3887,31.1687,77.09,112.06483125000001,112.06483125000001,108.6426,90.0697
21,snn,nsson,jetson_emulator,40,local,0.49548293425281653,40.8327,29.3012,40.8327,42.2342,70.9988,112.06483125000001,112.06483125000001,110.0129,90.1229
22,snn,nsson,jetson_emulator,40,offload,0.49149775398757656,41.0618,28.8743,28.8743,31.7491,77.2782,112.06483125000001,112.06483125000001,108.8347,90.0558
23,snn,nsson,jetson_emulator,40,offload,0.48052862511245953,40.4963,29.4947,29.4947,31.6107,77.0514,112.06483125000001,112.06483125000001,108.9307,90.0499
24,snn,nsson,jetson_emulator,40,local,0.4832511239309383,41.428,29.5344,41.428,42.8072,70.8095,112.06483125000001,112.06483125000001,110.3044,90.1449
25,snn,nsson,jetson_emulator,40,offload,0.4840566783766494,41.8172,29.1427,29.1427,31.2031,77.1799,112.06483125000001,112.06483125000001,109.1228,90.194
26,snn,nsson,jetson_emulator,40,local,0.4762579754959271,41.1265,29.0079,41.1265,43.5043,70.9053,112.06483125000001,112.06483125000001,110.4988,90.0771
27,snn,nsson,jetson_emulator,40,local,0.47509272389379203,40.6459,29.9237,40.6459,42.3154,71.0584,112.06483125000001,112.06483125000001,110.5959,90.1064
28,snn,nsson,jetson_emulator,40,local,0.4730177555197173,42.0446,30.4651,42.0446,43.1859,70.6145,112.06483125000001,112.06483125000001,110.6931,90.0863
29,snn,nsson,jetson_emulator,40,offload,0.4712598308024307,42.0945,29.7085,29.7085,31.5912,76.9735,112.06483125000001,112.06483125000001,109.507,90.1882
30,snn,nsson,jetson_emulator,40,local,0.46952574123093216,41.0819,30.2548,41.0819,42.8681,70.9194,112.06483125000001,112.06483125000001,110.8875,90.129
31,snn,nsson,jetson_emulator,40,offload,0.47084957637361735,41.2827,29.5533,29.5533,31.2336,77.03,112.06483125000001,112.06483125000001,109.6991,90.0895
32,snn,nsson,jetson_emulator,40,local,0.4880098817417706,42.0834,29.4481,42.0834,43.5739,70.6023,112.06483125000001,112.06483125000001,111.0818,90.1745
33,snn,nsson,jetson_emulator,40,local,0.487054620284102,41.2254,29.5274,41.2254,42.686,70.8738,112.06483125000001,112.06483125000001,111.179,90.1702
34,snn,nsson,jetson_emulator,40,local,0.4899271986822013,41.6047,29.3699,41.6047,43.3815,70.7535,112.06483125000001,112.06483125000001,111.2762,90.0731
35,snn,nsson,jetson_emulator,40,local,0.4871326828836335,41.2284,30.1657,41.2284,42.5365,70.8729,112.06483125000001,112.06483125000001,111.3733,90.1543
36,snn,nsson,jetson_emulator,40,local,0.4790756121804422,42.101,30.0615,42.101,43.4343,70.5967,112.06483125000001,112.06483125000001,111.4705,90.1129
37,snn,nsson,jetson_emulator,40,local,0.4871167220277838,42.3884,31.6177,42.3884,44.8859,70.5063,112.06483125000001,112.06483125000001,111.5677,90.1246
38,snn,nsson,jetson_emulator,40,offload,0.49407446326974014,41.5962,29.8985,29.8985,31.7979,76.9044,112.06483125000001,112.06483125000001,110.3715,90.0338
39,snn,nsson,jetson_emulator,40,local,0.4954598303286433,41.36,29.7756,41.36,43.0856,70.8311,112.06483125000001,112.06483125000001,111.762,90.0699
40,snn,nsson,jetson_emulator,40,local,0.49045252946010653,41.499,30.232,41.499,44.155,70.787,112.06483125000001,112.06483125000001,111.8592,90.0637
41,snn,nsson,jetson_emulator,40,offload,0.48447607620079336,42.3143,30.3368,30.3368,32.4621,76.7456,112.06483125000001,112.06483125000001,110.6596,90.1654
42,snn,nsson,jetson_emulator,40,offload,0.48349910819605224,42.268,29.7586,29.7586,32.1759,76.9553,112.06483125000001,112.06483125000001,110.7557,90.0071
43,snn,nsson,jetson_emulator,40,local,0.48285988407170277,42.2088,30.9514,42.2088,43.6796,70.5628,112.06483125000001,112.06483125000001,112.1507,90.0776
44,snn,nsson,jetson_emulator,40,local,0.4843250460033785,42.138,30.3753,42.138,44.0553,70.5851,112.06483125000001,112.06483125000001,112.2479,90.0243
45,snn,nsson,jetson_emulator,40,local,0.4906174178115331,42.6034,30.0561,42.6034,44.1531,70.4387,112.06483125000001,112.06483125000001,112.3451,90.1074
46,snn,nsson,jetson_emulator,40,local,0.49495258952426596,42.2046,30.8438,42.2046,44.0877,70.5641,112.06483125000001,112.06483125000001,112.4423,90.0435
47,snn,nsson,jetson_emulator,40,local,0.49553162386325034,42.1718,30.0001,42.1718,43.7264,70.5745,112.06483125000001,112.06483125000001,112.5394,90.1173
