cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,cnn,nsson,jetson_emulator,2,local,0.4954388831229528,44.324,31.4483,44.324,46.0306,30.7347,167.274,167.274,155.9851,92.8304
2,cnn,nsson,jetson_emulator,2,offload,0.4989273069792752,43.7237,32.0627,32.0627,33.5372,30.9793,167.274,167.274,156.0319,92.979
3,cnn,nsson,jetson_emulator,2,local,0.4999617846361138,43.9645,31.4879,43.9645,46.1223,30.7838,167.274,167.274,156.2656,92.85
4,cnn,nsson,jetson_emulator,2,local,0.5058837098064948,43.5931,31.5755,43.5931,45.9894,30.8347,167.274,167.274,156.4059,93.0211
5,cnn,nsson,jetson_emulator,2,offload,0.5022222073532415,43.6137,32.3531,32.3531,34.1081,30.9793,167.274,167.274,156.4524,92.7993
6,cnn,nsson,jetson_emulator,2,offload,0.5028271183578495,44.1437,32.6487,32.6487,35.186,30.9793,167.274,167.274,156.5926,92.9882
7,cnn,nsson,jetson_emulator,2,offload,0.5100415289212052,43.6482,31.5089,31.5089,33.1155,30.9793,167.274,167.274,156.7327,92.8577
8,cnn,nsson,jetson_emulator,2,offload,0.5139837076494678,43.8689,32.1787,32.1787,34.1725,30.9793,167.274,167.274,156.8729,92.9292
9,cnn,nsson,jetson_emulator,2,local,0.5163445181192812,43.8245,31.3186,43.8245,45.7233,30.803,167.274,167.274,157.1072,92.902
10,cnn,nsson,jetson_emulator,2,local,0.5165414235639336,44.1167,31.5946,44.1167,46.4628,30.763,167.274,167.274,157.2474,93.0146
11,cnn,nsson,jetson_emulator,2,local,0.5176048376517806,44.4194,31.7248,44.4194,46.7236,30.7217,167.274,167.274,157.3877,92.8766
12,cnn,nsson,jetson_emulator,2,offload,0.528039408218422,44.4257,32.2186,32.2186,34.2818,30.9793,167.274,167.274,157.4336,92.8967
13,cnn,nsson,jetson_emulator,2,local,0.5222831727601452,44.0696,31.9309,44.0696,45.8644,30.7695,167.274,167.274,157.6682,92.923
14,cnn,nsson,jetson_emulator,2,offload,0.5273724817169352,44.3821,33.0269,33.0269,34.1743,30.9793,167.274,167.274,157.714,92.9789
15,cnn,nsson,jetson_emulator,2,offload,0.5372759778611981,45.1083,31.8259,31.8259,33.0443,30.9793,167.274,167.274,157.8541,92.8849
