cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,baseline,jetson_emulator,40,local,0.5,39.8446,32.9057,39.8446,41.7799,66.0326,112.06483125000001,112.06483125000001,116.2037,89.9282
2,snn,baseline,jetson_emulator,40,offload,0.5,39.1791,32.682,32.682,33.9201,68.2369,112.06483125000001,112.06483125000001,114.9609,89.9121
3,snn,baseline,jetson_emulator,40,local,0.5,39.2292,32.6988,39.2292,41.4341,66.2164,112.06483125000001,112.06483125000001,116.4126,90.0052
4,snn,baseline,jetson_emulator,40,local,0.5,39.6523,32.8789,39.6523,41.1458,66.0899,112.06483125000001,112.06483125000001,116.5171,89.9694
5,snn,baseline,jetson_emulator,40,local,0.5,39.2546,32.5634,39.2546,40.8032,66.2088,112.06483125000001,112.06483125000001,116.6216,90.1213
6,snn,baseline,jetson_emulator,40,offload,0.5,40.0499,32.5191,32.5191,34.3766,68.2888,112.06483125000001,112.06483125000001,115.3741,90.0536
7,snn,baseline,jetson_emulator,40,offload,0.5,39.5572,33.1284,33.1284,34.9732,68.0952,112.06483125000001,112.06483125000001,115.4773,90.0629
8,snn,baseline,jetson_emulator,40,local,0.5,39.5001,33.8003,39.5001,41.3388,66.1353,112.06483125000001,112.06483125000001,116.9351,89.9228
9,snn,baseline,jetson_emulator,40,offload,0.5,39.6908,32.9051,32.9051,34.5619,68.1661,112.06483125000001,112.06483125000001,115.6839,89.9733
10,snn,baseline,jetson_emulator,40,local,0.5,39.4918,33.0158,39.4918,41.6662,66.1378,112.06483125000001,112.06483125000001,117.1441,90.0144
11,snn,baseline,jetson_emulator,40,local,0.5,39.8665,33.5882,39.8665,41.9142,66.0261,112.06483125000001,112.06483125000001,117.2485,90.0367
12,snn,baseline,jetson_emulator,40,local,0.5,39.625,33.0463,39.625,41.3519,66.0981,112.06483125000001,112.06483125000001,117.353,90.0855
13,snn,baseline,jetson_emulator,40,offload,0.5,40.269,33.2664,33.2664,34.9502,68.0516,112.06483125000001,112.06483125000001,116.097,89.9738
14,snn,baseline,jetson_emulator,40,local,0.5,40.1607,33.4204,40.1607,41.5921,65.9386,112.06483125000001,112.06483125000001,117.562,89.8998
15,snn,baseline,jetson_emulator,40,local,0.5,40.3696,33.313,40.3696,41.5756,65.8766,112.06483125000001,112.06483125000001,117.6665,90.0756
16,snn,baseline,jetson_emulator,40,local,0.5,40.1738,33.6307,40.1738,42.0316,65.9347,112.06483125000001,112.06483125000001,117.771,89.9722
17,snn,baseline,jetson_emulator,40,local,0.5,41.0024,33.1914,41.0024,42.749,65.6896,112.06483125000001,112.06483125000001,117.8755,89.9822
18,snn,baseline,jetson_emulator,40,local,0.5,40.376,33.8646,40.376,42.3152,65.8747,112.06483125000001,112.06483125000001,117.98,89.9967
19,snn,baseline,jetson_emulator,40,local,0.5,40.473,34.3442,40.473,42.6874,65.846,112.06483125000001,112.06483125000001,118.0845,90.0421
20,snn,baseline,jetson_emulator,40,offload,0.5,40.5951,33.963,33.963,35.5705,67.8319,112.06483125000001,112.06483125000001,116.82,89.9761
21,snn,baseline,jetson_emulator,40,offload,0.5,40.5435,33.2761,33.2761,34.771,68.0485,112.06483125000001,112.06483125000001,116.9232,89.9969
22,snn,baseline,jetson_emulator,40,local,0.5,40.3108,35.0625,40.3108,42.7216,65.894,112.06483125000001,112.06483125000001,118.3979,89.9184
23,snn,baseline,jetson_emulator,40,offload,0.5,40.3962,33.4397,33.4397,35.0297,67.9968,112.06483125000001,112.06483125000001,117.1298,89.9607
24,snn,baseline,jetson_emulator,40,offload,0.5,41.3528,34.5266,34.5266,35.8308,67.6553,112.06483125000001,112.06483125000001,117.2331,90.0616
25,snn,baseline,jetson_emulator,40,offload,0.5,40.673,33.4858,33.4858,35.3022,67.9822,112.06483125000001,112.06483125000001,117.3364,89.972
26,snn,baseline,jetson_emulator,40,local,0.5,41.4327,34.2212,41.4327,43.7166,65.563,112.06483125000001,112.06483125000001,118.8159,89.9706
27,snn,baseline,jetson_emulator,40,offload,0.5,40.7353,34.2787,34.2787,36.1095,67.7329,112.06483125000001,112.06483125000001,117.5429,90.0138
28,snn,baseline,jetson_emulator,40,offload,0.5,40.9057,35.0489,35.0489,36.2367,67.4924,112.06483125000001,112.06483125000001,117.6462,90.0017
29,snn,baseline,jetson_emulator,40,offload,0.5,40.886,35.3251,35.3251,37.2973,67.4066,112.06483125000001,112.06483125000001,117.7495,90.019
30,snn,baseline,jetson_emulator,40,offload,0.5,41.2316,34.665,34.665,36.1397,67.612,112.06483125000001,112.06483125000001,117.8528,89.9388
31,snn,baseline,jetson_emulator,40,offload,0.5,40.9968,33.8127,33.8127,34.8415,67.8792,112.06483125000001,112.06483125000001,117.956,89.9757
32,snn,baseline,jetson_emulator,40,local,0.5,41.2368,34.2243,41.2368,43.7758,65.6206,112.06483125000001,112.06483125000001,119.4428,90.0277
33,snn,baseline,jetson_emulator,40,local,0.5,42.1571,34.3039,42.1571,43.77,65.351,112.06483125000001,112.06483125000001,119.5473,90.0317
34,snn,baseline,jetson_emulator,40,offload,0.5,41.2405,35.1305,35.1305,36.1393,67.467,112.06483125000001,112.06483125000001,118.2659,90.0357
35,snn,baseline,jetson_emulator,40,offload,0.5,41.2897,34.6397,34.6397,36.3757,67.6199,112.06483125000001,112.06483125000001,118.3692,89.9712
36,snn,baseline,jetson_emulator,40,local,0.5,41.395,35.9291,41.395,42.7239,65.574,112.06483125000001,112.06483125000001,119.8608,90.0469
37,snn,baseline,jetson_emulator,40,local,0.5,42.3721,34.1713,42.3721,44.0228,65.2883,112.06483125000001,112.06483125000001,119.9653,89.936
38,snn,baseline,jetson_emulator,40,offload,0.5,41.8301,34.9199,34.9199,37.4089,67.5326,112.06483125000001,112.06483125000001,118.679,89.9976
39,snn,baseline,jetson_emulator,40,local,0.5,41.481,34.969,41.481,43.4851,65.5488,112.06483125000001,112.06483125000001,120.1742,89.9665
40,snn,baseline,jetson_emulator,40,local,0.5,42.3753,35.3713,42.3753,43.1719,65.2874,112.06483125000001,112.06483125000001,120.2787,90.0164
41,snn,baseline,jetson_emulator,40,offload,0.5,41.4819,35.1748,35.1748,36.8929,67.4532,112.06483125000001,112.06483125000001,118.9888,89.9721
42,snn,baseline,jetson_emulator,40,local,0.5,42.5477,35.0311,42.5477,44.2646,65.2373,112.06483125000001,112.06483125000001,120.4877,90.1145
43,snn,baseline,jetson_emulator,40,offload,0.5,41.872,34.8463,34.8463,36.2371,67.5555,112.06483125000001,112.06483125000001,119.1954,89.9897
44,snn,baseline,jetson_emulator,40,local,0.5,41.904,34.6917,41.904,44.2267,65.4249,112.06483125000001,112.06483125000001,120.6967,90.0573
45,snn,baseline,jetson_emulator,40,offload,0.5,41.8744,34.9405,34.9405,36.5546,67.5261,112.06483125000001,112.06483125000001,119.4019,90.0116
46,snn,baseline,jetson_emulator,40,offload,0.5,42.0792,34.7268,34.7268,37.2147,67.5927,112.06483125000001,112.06483125000001,119.5052,90.0803
47,snn,baseline,jetson_emulator,40,offload,0.5,42.4858,35.6072,35.6072,37.9242,67.3191,112.06483125000001,112.06483125000001,119.6085,89.9899
48,snn,baseline,jetson_emulator,40,offload,0.5,41.8484,35.1126,35.1126,36.4602,67.4726,112.06483125000001,112.06483125000001,119.7118,89.9688
49,snn,baseline,jetson_emulator,40,local,0.5,42.3137,34.6686,42.3137,43.779,65.3053,112.06483125000001,112.06483125000001,121.2191,90.0945
50,snn,baseline,jetson_emulator,40,offload,0.5,43.1719,34.9742,34.9742,36.4129,67.5156,112.06483125000001,112.06483125000001,119.9183,90.0304
51,snn,baseline,jetson_emulator,40,offload,0.5,42.3443,35.6329,35.6329,37.4533,67.3112,112.06483125000001,112.06483125000001,120.0216,89.9876
52,snn,baseline,jetson_emulator,40,local,0.5,42.2485,35.6492,42.2485,43.9479,65.3243,112.06483125000001,112.06483125000001,121.5326,89.9992
53,snn,baseline,jetson_emulator,40,local,0.5,42.6975,35.7471,42.6975,44.0127,65.1937,112.06483125000001,112.06483125000001,121.6371,90.0449
54,snn,baseline,jetson_emulator,40,local,0.5,42.2109,35.8367,42.2109,43.6564,65.3353,112.06483125000001,112.06483125000001,121.7416,89.9928
55,snn,baseline,jetson_emulator,40,offload,0.5,42.3172,36.4515,36.4515,37.6202,67.0588,112.06483125000001,112.06483125000001,120.4347,89.9569
56,snn,baseline,jetson_emulator,40,offload,0.5,42.6043,35.6723,35.6723,38.2155,67.299,112.06483125000001,112.06483125000001,120.538,90.0553
57,snn,baseline,jetson_emulator,40,local,0.5,42.6777,36.5995,42.6777,44.1661,65.1995,112.06483125000001,112.06483125000001,122.0551,90.0588
58,snn,baseline,jetson_emulator,40,offload,0.5,43.9311,35.4299,35.4299,37.5652,67.3741,112.06483125000001,112.06483125000001,120.7446,90.007
59,snn,baseline,jetson_emulator,40,offload,0.5,43.5991,35.0692,35.0692,37.5496,67.4861,112.06483125000001,112.06483125000001,120.8478,89.94
60,snn,baseline,jetson_emulator,40,local,0.5,43.1937,36.1954,43.1937,44.8496,65.05,112.06483125000001,112.06483125000001,122.3685,90.0616
61,snn,baseline,jetson_emulator,40,offload,0.5,43.1276,35.4623,35.4623,37.2731,67.364,112.06483125000001,112.06483125000001,121.0544,90.0631
62,snn,baseline,jetson_emulator,40,local,0.5,42.497,35.5386,42.497,44.1212,65.252,112.06483125000001,112.06483125000001,122.5775,89.9702
63,snn,baseline,jetson_emulator,40,offload,0.5,42.9706,35.2485,35.2485,37.4201,67.4304,112.06483125000001,112.06483125000001,121.261,90.0336
64,snn,baseline,jetson_emulator,40,local,0.5,42.8096,35.8361,42.8096,44.583,65.1612,112.06483125000001,112.06483125000001,122.7865,89.9588
65,snn,baseline,jetson_emulator,40,local,0.5,43.1403,35.4861,43.1403,44.9315,65.0654,112.06483125000001,112.06483125000001,122.891,89.989
66,snn,baseline,jetson_emulator,40,offload,0.5,42.5866,35.2195,35.2195,37.6863,67.4393,112.06483125000001,112.06483125000001,121.5708,90.0272
67,snn,baseline,jetson_emulator,40,offload,0.5,43.1885,35.2639,35.2639,37.9728,67.4256,112.06483125000001,112.06483125000001,121.6741,89.9866
68,snn,baseline,jetson_emulator,40,offload,0.5,42.9644,36.2237,36.2237,37.8261,67.1288,112.06483125000001,112.06483125000001,121.7774,90.0341
69,snn,baseline,jetson_emulator,40,local,0.5,43.724,35.9047,43.724,45.4533,64.8971,112.06483125000001,112.06483125000001,123.3089,90.0115
70,snn,baseline,jetson_emulator,40,local,0.5,42.8891,35.5125,42.8891,44.5411,65.1382,112.06483125000001,112.06483125000001,123.4134,89.9162
71,snn,baseline,jetson_emulator,40,local,0.5,43.042,35.3225,43.042,45.0896,65.0939,112.06483125000001,112.06483125000001,123.5179,90.052
72,snn,baseline,jetson_emulator,40,local,0.5,43.459,35.8503,43.459,45.4762,64.9734,112.06483125000001,112.06483125000001,123.6224,89.9924
73,snn,baseline,jetson_emulator,40,local,0.5,43.095,35.8168,43.095,44.7878,65.0786,112.06483125000001,112.06483125000001,123.7269,89.9724
74,snn,baseline,jetson_emulator,40,offload,0.5,43.0185,35.5248,35.5248,37.4509,67.3447,112.06483125000001,112.06483125000001,122.397,90.0714
75,snn,baseline,jetson_emulator,40,offload,0.5,42.8728,35.8553,35.8553,37.6251,67.2424,112.06483125000001,112.06483125000001,122.5003,90.0013
76,snn,baseline,jetson_emulator,40,offload,0.5,43.5967,35.3871,35.3871,37.0453,67.3873,112.06483125000001,112.06483125000001,122.6036,89.9362
77,snn,baseline,jetson_emulator,40,offload,0.5,43.695,35.5524,35.5524,37.7577,67.3361,112.06483125000001,112.06483125000001,122.7069,90.0984
78,snn,baseline,jetson_emulator,40,local,0.5,42.9798,35.4878,42.9798,44.5012,65.1119,112.06483125000001,112.06483125000001,124.2493,89.9969
79,snn,baseline,jetson_emulator,40,local,0.5,43.8354,36.4725,43.8354,45.7068,64.8651,112.06483125000001,112.06483125000001,124.3538,89.9887
80,snn,baseline,jetson_emulator,40,local,0.5,42.9149,36.0312,42.9149,44.7043,65.1307,112.06483125000001,112.06483125000001,124.4583,89.8568
81,snn,baseline,jetson_emulator,40,offload,0.5,43.0928,37.4644,37.4644,39.2541,66.7491,112.06483125000001,112.06483125000001,123.12,89.9068
82,snn,baseline,jetson_emulator,40,local,0.5,43.6631,35.6918,43.6631,44.7145,64.9146,112.06483125000001,112.06483125000001,124.6673,90.0386
83,snn,baseline,jetson_emulator,40,offload,0.5,43.1945,36.7,36.7,39.8608,66.9826,112.06483125000001,112.06483125000001,123.3265,90.0017
84,snn,baseline,jetson_emulator,40,local,0.5,43.7887,35.6692,43.7887,45.9272,64.8785,112.06483125000001,112.06483125000001,124.8763,89.9475
85,snn,baseline,jetson_emulator,40,local,0.5,43.6687,35.6628,43.6687,46.7146,64.913,112.06483125000001,112.06483125000001,124.9808,90.0417
86,snn,baseline,jetson_emulator,40,local,0.5,43.7811,36.5893,43.7811,46.4391,64.8807,112.06483125000001,112.06483125000001,125.0852,89.9971
87,snn,baseline,jetson_emulator,40,local,0.5,43.6285,36.2638,43.6285,45.6162,64.9246,112.06483125000001,112.06483125000001,125.1897,90.0373
88,snn,baseline,jetson_emulator,40,offload,0.5,43.8294,35.6749,35.6749,37.3147,67.2982,112.06483125000001,112.06483125000001,123.8429,90.0102
89,snn,baseline,jetson_emulator,40,offload,0.5,42.9713,37.6717,37.6717,40.0677,66.6861,112.06483125000001,112.06483125000001,123.9462,89.9626
90,snn,baseline,jetson_emulator,40,local,0.5,43.8891,37.5047,43.8891,45.1716,64.8496,112.06483125000001,112.06483125000001,125.5032,90.0555
91,snn,baseline,jetson_emulator,40,local,0.5,43.1153,36.8114,43.1153,44.9723,65.0727,112.06483125000001,112.06483125000001,125.6077,90.0682
92,snn,baseline,jetson_emulator,40,local,0.5,43.0207,35.5102,43.0207,44.9069,65.1001,112.06483125000001,112.06483125000001,125.7122,90.0228
93,snn,baseline,jetson_emulator,40,local,0.5,43.0314,35.6693,43.0314,44.8503,65.097,112.06483125000001,112.06483125000001,125.8167,90.0248
94,snn,baseline,jetson_emulator,40,local,0.5,43.3804,36.9011,43.3804,44.9582,64.9961,112.06483125000001,112.06483125000001,125.9212,90.0049
95,snn,baseline,jetson_emulator,40,local,0.5,43.4977,36.4165,43.4977,45.8164,64.9623,112.06483125000001,112.06483125000001,126.0256,89.9263
96,snn,baseline,jetson_emulator,40,offload,0.5,43.6762,36.7851,36.7851,38.3675,66.9565,112.06483125000001,112.06483125000001,124.6692,90.0587
97,snn,baseline,jetson_emulator,40,local,0.5,44.4044,36.3465,44.4044,46.5796,64.702,112.06483125000001,112.06483125000001,126.2346,89.9468
98,snn,baseline,jetson_emulator,40,offload,0.5,43.7722,36.2382,36.2382,37.4726,67.1244,112.06483125000001,112.06483125000001,124.8757,89.9557
99,snn,baseline,jetson_emulator,40,offload,0.5,43.0125,35.8154,35.8154,37.3204,67.2547,112.06483125000001,112.06483125000001,124.979,89.9867
100,snn,baseline,jetson_emulator,40,offload,0.5,44.0938,36.3904,36.3904,38.5555,67.0776,112.06483125000001,112.06483125000001,125.0823,89.9875
101,snn,baseline,jetson_emulator,40,offload,0.5,43.8241,36.0823,36.0823,38.6449,67.1724,112.06483125000001,112.06483125000001,125.1856,90.0283
102,snn,baseline,jetson_emulator,40,local,0.5,43.9327,35.925,43.9327,46.3511,64.8371,112.06483125000001,112.06483125000001,126.7571,90.0318
103,snn,baseline,jetson_emulator,40,local,0.5,43.2439,36.6118,43.2439,44.8432,65.0355,112.06483125000001,112.06483125000001,126.8616,90.0192
104,snn,baseline,jetson_emulator,40,offload,0.5,43.9118,35.6725,35.6725,37.1167,67.2989,112.06483125000001,112.06483125000001,125.4954,89.9324
105,snn,baseline,jetson_emulator,40,offload,0.5,43.2942,35.4649,35.4649,37.4359,67.3632,112.06483125000001,112.06483125000001,125.5987,89.9719
106,snn,baseline,jetson_emulator,40,local,0.5,44.3181,36.0896,44.3181,46.0843,64.7267,112.06483125000001,112.06483125000001,127.175,89.9959
107,snn,baseline,jetson_emulator,40,offload,0.5,43.001,35.5917,35.5917,37.6251,67.3239,112.06483125000001,112.06483125000001,125.8052,90.0038
108,snn,baseline,jetson_emulator,40,offload,0.5,42.9057,35.6239,35.6239,37.6861,67.314,112.06483125000001,112.06483125000001,125.9085,89.996
109,snn,baseline,jetson_emulator,40,local,0.5,43.0514,35.9839,43.0514,45.5923,65.0912,112.06483125000001,112.06483125000001,127.4885,89.9824
110,snn,baseline,jetson_emulator,40,offload,0.5,43.432,36.285,36.285,38.1726,67.11,112.06483125000001,112.06483125000001,126.1151,89.8868
111,snn,baseline,jetson_emulator,40,offload,0.5,43.0696,36.1285,36.1285,38.5008,67.1582,112.06483125000001,112.06483125000001,126.2184,89.945
112,snn,baseline,jetson_emulator,40,local,0.5,43.2592,36.9226,43.2592,45.426,65.0311,112.06483125000001,112.06483125000001,127.802,90.0073
113,snn,baseline,jetson_emulator,40,local,0.5,43.5064,36.2991,43.5064,45.641,64.9598,112.06483125000001,112.06483125000001,127.9065,89.9984
114,snn,baseline,jetson_emulator,40,offload,0.5,43.0295,35.7734,35.7734,38.0888,67.2677,112.06483125000001,112.06483125000001,126.5282,89.97
115,snn,baseline,jetson_emulator,40,local,0.5,43.1088,35.5824,43.1088,44.0646,65.0746,112.06483125000001,112.06483125000001,128.1154,90.0937
116,snn,baseline,jetson_emulator,40,offload,0.5,43.6248,36.711,36.711,38.7477,66.9792,112.06483125000001,112.06483125000001,126.7347,89.9755
117,snn,baseline,jetson_emulator,40,local,0.5,43.3265,36.1486,43.3265,44.7703,65.0117,112.06483125000001,112.06483125000001,128.3244,90.0647
118,snn,baseline,jetson_emulator,40,local,0.5,43.1588,36.2804,43.1588,44.7525,65.0601,112.06483125000001,112.06483125000001,128.4289,89.9869
119,snn,baseline,jetson_emulator,40,offload,0.5,42.6652,36.1043,36.1043,38.0495,67.1656,112.06483125000001,112.06483125000001,127.0446,89.989
120,snn,baseline,jetson_emulator,40,offload,0.5,43.4516,36.1296,36.1296,37.1616,67.1578,112.06483125000001,112.06483125000001,127.1479,90.0119
121,snn,baseline,jetson_emulator,40,offload,0.5,42.8556,36.7806,36.7806,38.8516,66.9579,112.06483125000001,112.06483125000001,127.2511,90.0167
