cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,nsson,jetson_emulator,10,offload,0.5067711329133213,36.8177,27.1804,27.1804,29.4844,84.5717,112.06483125000001,112.06483125000001,104.94,90.1041
2,snn,nsson,jetson_emulator,10,local,0.5031808103058193,37.014,27.3191,37.014,38.3911,81.1631,112.06483125000001,112.06483125000001,105.3476,90.0563
3,snn,nsson,jetson_emulator,10,local,0.5000350675368321,37.5366,27.7129,37.5366,38.5283,80.946,112.06483125000001,112.06483125000001,105.4422,90.1465
4,snn,nsson,jetson_emulator,10,offload,0.485703675340147,37.4036,27.2841,27.2841,29.8367,84.5717,112.06483125000001,112.06483125000001,105.2231,90.1341
5,snn,nsson,jetson_emulator,10,local,0.48641538843781607,37.3383,27.869,37.3383,38.573,81.0282,112.06483125000001,112.06483125000001,105.6315,90.0827
6,snn,nsson,jetson_emulator,10,offload,0.4918590792066379,37.4142,26.5605,26.5605,28.5724,84.5717,112.06483125000001,112.06483125000001,105.4118,90.0715
7,snn,nsson,jetson_emulator,10,local,0.4913435470260117,37.3509,27.4206,37.3509,39.526,81.023,112.06483125000001,112.06483125000001,105.8208,90.0706
8,snn,nsson,jetson_emulator,10,local,0.4849655696193816,37.6004,26.7909,37.6004,39.01,80.9195,112.06483125000001,112.06483125000001,105.9154,89.9926
9,snn,nsson,jetson_emulator,10,offload,0.49020903064668664,37.3727,27.7171,27.7171,29.7792,84.5717,112.06483125000001,112.06483125000001,105.6949,90.0752
10,snn,nsson,jetson_emulator,10,offload,0.5011617946454902,37.7038,27.0751,27.0751,29.4093,84.5717,112.06483125000001,112.06483125000001,105.7892,90.1025
11,snn,nsson,jetson_emulator,10,offload,0.4914108231122319,37.5495,27.5958,27.5958,29.0069,84.5717,112.06483125000001,112.06483125000001,105.8836,90.1041
12,snn,nsson,jetson_emulator,10,offload,0.4832907091067724,37.8237,27.352,27.352,28.6148,84.5717,112.06483125000001,112.06483125000001,105.9779,90.1329
13,snn,nsson,jetson_emulator,10,offload,0.4902281042558648,37.9139,27.2402,27.2402,29.1578,84.5717,112.06483125000001,112.06483125000001,106.0723,90.1015
14,snn,nsson,jetson_emulator,10,offload,0.4807242065652276,37.6787,27.4531,27.4531,28.9043,84.5717,112.06483125000001,112.06483125000001,106.1667,90.0974
15,snn,nsson,jetson_emulator,10,offload,0.47388399412203486,38.1627,27.4843,27.4843,29.72,84.5717,112.06483125000001,112.06483125000001,106.261,90.0679
16,snn,nsson,jetson_emulator,10,offload,0.4771507664951055,38.0697,28.0358,28.0358,29.3292,84.5717,112.06483125000001,112.06483125000001,106.3554,90.1628
17,snn,nsson,jetson_emulator,10,offload,0.47883367780746533,38.2714,27.4117,27.4117,29.42,84.5717,112.06483125000001,112.06483125000001,106.4498,90.0576
18,snn,nsson,jetson_emulator,10,local,0.4782545536967562,38.7266,27.2615,38.7266,41.2671,80.4559,112.06483125000001,112.06483125000001,106.8618,90.0603
19,snn,nsson,jetson_emulator,10,offload,0.47926064847749145,38.4774,27.9908,27.9908,29.6916,84.5717,112.06483125000001,112.06483125000001,106.6385,90.0646
20,snn,nsson,jetson_emulator,10,local,0.48204169247640805,38.5271,27.849,38.5271,40.5549,80.5376,112.06483125000001,112.06483125000001,107.0511,90.1312
21,snn,nsson,jetson_emulator,10,local,0.47601674631930657,38.691,28.3343,38.691,40.7512,80.4704,112.06483125000001,112.06483125000001,107.1458,90.0937
22,snn,nsson,jetson_emulator,10,local,0.48504629738219796,38.5916,27.5227,38.5916,40.66,80.5111,112.06483125000001,112.06483125000001,107.2404,90.1097
23,snn,nsson,jetson_emulator,10,offload,0.4771260619219503,38.8492,27.356,27.356,29.8758,84.5717,112.06483125000001,112.06483125000001,107.0159,90.116
24,snn,nsson,jetson_emulator,10,offload,0.4735611956028637,39.3937,27.4469,27.4469,28.7464,84.5717,112.06483125000001,112.06483125000001,107.1103,90.1586
25,snn,nsson,jetson_emulator,10,offload,0.48175992462101763,39.1271,28.0177,28.0177,30.4906,84.5717,112.06483125000001,112.06483125000001,107.2046,90.1639
26,snn,nsson,jetson_emulator,10,offload,0.4730758047821607,38.506,28.7218,28.7218,29.8876,84.5717,112.06483125000001,112.06483125000001,107.299,90.1397
27,snn,nsson,jetson_emulator,10,local,0.4819722042416762,38.8902,28.4585,38.8902,40.3777,80.3889,112.06483125000001,112.06483125000001,107.7136,90.0578
28,snn,nsson,jetson_emulator,10,local,0.47830815133752225,40.3386,27.7233,40.3386,41.8735,79.8013,112.06483125000001,112.06483125000001,107.8083,90.1165
29,snn,nsson,jetson_emulator,10,local,0.47840552118210283,39.2138,28.1172,39.2138,40.4356,80.2569,112.06483125000001,112.06483125000001,107.9029,90.1073
30,snn,nsson,jetson_emulator,10,local,0.4792187202806858,38.7241,28.7318,38.7241,40.8975,80.4569,112.06483125000001,112.06483125000001,107.9975,90.1157
31,snn,nsson,jetson_emulator,10,local,0.4747195942204047,39.1541,29.0622,39.1541,41.4409,80.2812,112.06483125000001,112.06483125000001,108.0922,90.0792
32,snn,nsson,jetson_emulator,10,offload,0.47381775139893184,38.8563,27.7664,27.7664,29.9721,84.5717,112.06483125000001,112.06483125000001,107.8652,90.1197
