cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,cnn,baseline,jetson_emulator,50,offload,0.5,47.5321,39.9489,39.9489,42.3148,24.0161,167.274,167.274,172.4473,92.8227
2,cnn,baseline,jetson_emulator,50,offload,0.5,47.7498,40.4313,40.4313,41.9256,23.9728,167.274,167.274,172.6023,92.8318
3,cnn,baseline,jetson_emulator,50,offload,0.5,47.3824,39.5134,39.5134,40.8362,24.0553,167.274,167.274,172.7574,92.8459
4,cnn,baseline,jetson_emulator,50,offload,0.5,47.8605,39.879,39.879,42.0255,24.0224,167.274,167.274,172.9125,92.8304
5,cnn,baseline,jetson_emulator,50,offload,0.5,47.8239,39.2493,39.2493,40.6041,24.0792,167.274,167.274,173.0675,92.7933
6,cnn,baseline,jetson_emulator,50,offload,0.5,48.5904,39.5231,39.5231,41.6874,24.0545,167.274,167.274,173.2226,92.7991
7,cnn,baseline,jetson_emulator,50,offload,0.5,48.0937,40.0773,40.0773,42.2176,24.0046,167.274,167.274,173.3777,92.68
8,cnn,baseline,jetson_emulator,50,offload,0.5,48.664,39.6692,39.6692,41.411,24.0413,167.274,167.274,173.5327,92.7366
9,cnn,baseline,jetson_emulator,50,offload,0.5,47.9439,40.319,40.319,42.4937,23.9829,167.274,167.274,173.6878,92.7892
10,cnn,baseline,jetson_emulator,50,offload,0.5,47.8732,40.5201,40.5201,41.6095,23.9648,167.274,167.274,173.8428,92.8042
11,cnn,baseline,jetson_emulator,50,offload,0.5,48.1297,40.5618,40.5618,42.5828,23.9611,167.274,167.274,173.9979,92.7446
12,cnn,baseline,jetson_emulator,50,local,0.5,48.476,39.8714,48.476,51.3108,23.2729,167.274,167.274,176.6892,92.8318
13,cnn,baseline,jetson_emulator,50,offload,0.5,48.7539,40.2315,40.2315,42.3048,23.9907,167.274,167.274,174.308,92.809
14,cnn,baseline,jetson_emulator,50,local,0.5,48.3215,39.944,48.3215,49.3315,23.2859,167.274,167.274,177.0038,92.7437
15,cnn,baseline,jetson_emulator,50,local,0.5,48.4584,40.2763,48.4584,50.5959,23.2744,167.274,167.274,177.1611,92.8058
16,cnn,baseline,jetson_emulator,50,local,0.5,49.539,40.1448,49.539,52.0604,23.1835,167.274,167.274,177.3185,92.6619
17,cnn,baseline,jetson_emulator,50,local,0.5,48.8043,42.0395,48.8043,50.7826,23.2452,167.274,167.274,177.4758,92.8054
18,cnn,baseline,jetson_emulator,50,offload,0.5,49.1235,40.1631,40.1631,42.5725,23.9969,167.274,167.274,175.0834,92.6784
19,cnn,baseline,jetson_emulator,50,offload,0.5,48.8864,42.0199,42.0199,44.8731,23.8313,167.274,167.274,175.2384,92.8621
20,cnn,baseline,jetson_emulator,50,offload,0.5,49.3849,40.9319,40.9319,42.8477,23.928,167.274,167.274,175.3935,92.8484
21,cnn,baseline,jetson_emulator,50,local,0.5,49.0461,41.0767,49.0461,51.6221,23.2248,167.274,167.274,178.1051,92.8024
22,cnn,baseline,jetson_emulator,50,offload,0.5,48.9817,40.47,40.47,42.6668,23.9693,167.274,167.274,175.7036,92.8192
23,cnn,baseline,jetson_emulator,50,offload,0.5,49.1939,41.9389,41.9389,44.126,23.8384,167.274,167.274,175.8587,92.7847
24,cnn,baseline,jetson_emulator,50,local,0.5,49.3683,40.7031,49.3683,51.1864,23.1978,167.274,167.274,178.577,92.6838
25,cnn,baseline,jetson_emulator,50,local,0.5,49.7423,41.3056,49.7423,51.9538,23.1664,167.274,167.274,178.7344,92.8795
26,cnn,baseline,jetson_emulator,50,local,0.5,49.8218,41.0289,49.8218,52.1916,23.1598,167.274,167.274,178.8917,92.7924
27,cnn,baseline,jetson_emulator,50,local,0.5,49.5263,41.1141,49.5263,51.8071,23.1845,167.274,167.274,179.049,92.7632
28,cnn,baseline,jetson_emulator,50,offload,0.5,49.4545,42.6984,42.6984,45.2992,23.7713,167.274,167.274,176.634,92.7887
29,cnn,baseline,jetson_emulator,50,local,0.5,49.97,41.3339,49.97,52.7119,23.1474,167.274,167.274,179.3636,92.8014
30,cnn,baseline,jetson_emulator,50,local,0.5,50.0352,41.4028,50.0352,51.7728,23.1419,167.274,167.274,179.521,92.8093
31,cnn,baseline,jetson_emulator,50,offload,0.5,50.2766,42.9324,42.9324,44.519,23.7507,167.274,167.274,177.0992,92.7404
32,cnn,baseline,jetson_emulator,50,offload,0.5,50.373,42.2,42.2,44.6441,23.8153,167.274,167.274,177.2542,92.718
33,cnn,baseline,jetson_emulator,50,offload,0.5,49.7866,41.203,41.203,43.528,23.9038,167.274,167.274,177.4093,92.7493
34,cnn,baseline,jetson_emulator,50,offload,0.5,50.8655,42.1608,42.1608,45.0928,23.8188,167.274,167.274,177.5644,92.8356
35,cnn,baseline,jetson_emulator,50,local,0.5,50.1564,41.3993,50.1564,51.9406,23.1318,167.274,167.274,180.3076,92.7986
36,cnn,baseline,jetson_emulator,50,offload,0.5,50.2931,41.8294,41.8294,44.0016,23.8481,167.274,167.274,177.8745,92.7398
37,cnn,baseline,jetson_emulator,50,local,0.5,50.1951,42.2917,50.1951,51.8136,23.1286,167.274,167.274,180.6222,92.8153
38,cnn,baseline,jetson_emulator,50,local,0.5,50.4674,41.8679,50.4674,53.118,23.1059,167.274,167.274,180.7795,92.7881
