cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,cnn,baseline,jetson_emulator,300,offload,0.5,63.3998,52.5693,52.5693,56.0686,12.344,167.274,167.274,197.561,92.7568
2,cnn,baseline,jetson_emulator,300,offload,0.5,63.7645,52.1872,52.1872,55.5401,12.3531,167.274,167.274,197.7386,92.6772
3,cnn,baseline,jetson_emulator,300,offload,0.5,63.0218,53.5846,53.5846,57.4001,12.32,167.274,167.274,197.9163,92.6526
4,cnn,baseline,jetson_emulator,300,local,0.5,63.4098,52.6684,63.4098,66.1558,12.0917,167.274,167.274,213.2028,92.6092
5,cnn,baseline,jetson_emulator,300,offload,0.5,63.9029,53.15,53.15,56.414,12.3303,167.274,167.274,198.2715,92.6953
6,cnn,baseline,jetson_emulator,300,offload,0.5,63.9959,53.9253,53.9253,57.0218,12.3119,167.274,167.274,198.4492,92.6845
7,cnn,baseline,jetson_emulator,300,offload,0.5,63.7911,52.6825,52.6825,56.0382,12.3413,167.274,167.274,198.6268,92.6552
8,cnn,baseline,jetson_emulator,300,local,0.5,63.8747,53.4438,63.8747,66.6041,12.0811,167.274,167.274,213.9675,92.7467
9,cnn,baseline,jetson_emulator,300,offload,0.5,64.8566,53.7223,53.7223,55.9168,12.3167,167.274,167.274,198.9821,92.6498
10,cnn,baseline,jetson_emulator,300,local,0.5,64.6548,52.9457,64.6548,67.798,12.0634,167.274,167.274,214.3499,92.6665
11,cnn,baseline,jetson_emulator,300,offload,0.5,64.7786,53.4137,53.4137,56.5126,12.324,167.274,167.274,199.3374,92.6468
12,cnn,baseline,jetson_emulator,300,offload,0.5,64.7888,53.3288,53.3288,56.8167,12.326,167.274,167.274,199.5151,92.5881
13,cnn,baseline,jetson_emulator,300,local,0.5,65.2757,53.239,65.2757,69.0662,12.0493,167.274,167.274,214.9235,92.7489
14,cnn,baseline,jetson_emulator,300,offload,0.5,64.4011,53.5015,53.5015,57.2279,12.3219,167.274,167.274,199.8703,92.7027
15,cnn,baseline,jetson_emulator,300,offload,0.5,64.8062,53.5406,53.5406,56.6565,12.321,167.274,167.274,200.048,92.6662
16,cnn,baseline,jetson_emulator,300,offload,0.5,64.7621,54.5026,54.5026,58.0826,12.2983,167.274,167.274,200.2256,92.6223
17,cnn,baseline,jetson_emulator,300,offload,0.5,64.8292,53.9392,53.9392,57.0018,12.3116,167.274,167.274,200.4033,92.5838
18,cnn,baseline,jetson_emulator,300,offload,0.5,65.238,53.5977,53.5977,57.2173,12.3196,167.274,167.274,200.5809,92.6721
19,cnn,baseline,jetson_emulator,300,offload,0.5,65.0092,55.418,55.418,57.9312,12.2767,167.274,167.274,200.7586,92.6011
20,cnn,baseline,jetson_emulator,300,offload,0.5,65.614,54.2668,54.2668,56.7976,12.3038,167.274,167.274,200.9362,92.5912
21,cnn,baseline,jetson_emulator,300,local,0.5,65.564,54.8521,65.564,68.8454,12.0428,167.274,167.274,216.4531,92.7224
22,cnn,baseline,jetson_emulator,300,offload,0.5,65.3511,54.5591,54.5591,57.0053,12.2969,167.274,167.274,201.2915,92.6291
23,cnn,baseline,jetson_emulator,300,offload,0.5,66.5479,54.6982,54.6982,58.0035,12.2937,167.274,167.274,201.4692,92.5664
24,cnn,baseline,jetson_emulator,300,local,0.5,66.2445,54.4342,66.2445,69.7939,12.0274,167.274,167.274,217.0266,92.7326
25,cnn,baseline,jetson_emulator,300,offload,0.5,65.8736,54.6178,54.6178,57.3993,12.2956,167.274,167.274,201.8244,92.6822
26,cnn,baseline,jetson_emulator,300,offload,0.5,65.7857,54.898,54.898,57.6519,12.289,167.274,167.274,202.0021,92.6398
27,cnn,baseline,jetson_emulator,300,local,0.5,65.9144,55.2725,65.9144,69.2892,12.0349,167.274,167.274,217.6002,92.6204
28,cnn,baseline,jetson_emulator,300,local,0.5,65.9767,55.0288,65.9767,68.605,12.0335,167.274,167.274,217.7914,92.6282
