cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,cnn,nsson,jetson_emulator,300,offload,0.4949980110612039,63.0967,45.5859,45.5859,48.5601,13.9186,167.274,167.274,183.7317,92.8173
2,cnn,nsson,jetson_emulator,300,offload,0.499461428538775,63.8562,45.0371,45.0371,48.2521,13.9335,167.274,167.274,183.8969,92.6882
3,cnn,nsson,jetson_emulator,300,local,0.500547854486388,63.6678,46.7099,63.6678,66.7773,13.0527,167.274,167.274,198.1008,92.7307
4,cnn,nsson,jetson_emulator,300,offload,0.5036273360666098,63.294,45.2889,45.2889,48.3858,13.9267,167.274,167.274,184.2273,92.7752
5,cnn,nsson,jetson_emulator,300,offload,0.4978492831566194,63.3276,47.2617,47.2617,51.1314,13.8732,167.274,167.274,184.3925,92.8249
6,cnn,nsson,jetson_emulator,300,offload,0.5066187212901045,63.6694,45.3581,45.3581,48.426,13.9248,167.274,167.274,184.5577,92.7281
7,cnn,nsson,jetson_emulator,300,offload,0.5070512068125937,63.8863,45.7996,45.7996,49.5364,13.9128,167.274,167.274,184.723,92.7571
8,cnn,nsson,jetson_emulator,300,offload,0.5095873119100945,64.4499,45.8377,45.8377,48.6627,13.9118,167.274,167.274,184.8882,92.7575
9,cnn,nsson,jetson_emulator,300,local,0.507336986152645,64.2498,45.7285,64.2498,67.7045,13.0384,167.274,167.274,199.1676,92.7631
10,cnn,nsson,jetson_emulator,300,offload,0.5030540778156708,64.5125,46.6454,46.6454,49.8979,13.8899,167.274,167.274,185.2186,92.7937
11,cnn,nsson,jetson_emulator,300,offload,0.4901398819235867,64.2677,46.5742,46.5742,49.3386,13.8918,167.274,167.274,185.3838,92.7821
12,cnn,nsson,jetson_emulator,300,offload,0.4943669055215992,64.6186,46.1892,46.1892,49.434,13.9022,167.274,167.274,185.549,92.7537
13,cnn,nsson,jetson_emulator,300,offload,0.488793708989353,64.4202,45.965,45.965,49.4823,13.9083,167.274,167.274,185.7142,92.7696
14,cnn,nsson,jetson_emulator,300,offload,0.49334657222326533,64.4823,46.0445,46.0445,49.9097,13.9062,167.274,167.274,185.8794,92.794
15,cnn,nsson,jetson_emulator,300,offload,0.5027472037593198,65.3258,47.1459,47.1459,50.0113,13.8764,167.274,167.274,186.0446,92.7591
16,cnn,nsson,jetson_emulator,300,offload,0.4945579991543544,64.9276,46.9951,46.9951,50.1009,13.8804,167.274,167.274,186.2098,92.6888
17,cnn,nsson,jetson_emulator,300,offload,0.4945940030861024,64.9476,46.613,46.613,50.4005,13.8908,167.274,167.274,186.3751,92.7913
18,cnn,nsson,jetson_emulator,300,local,0.48838868927275736,65.2471,47.5123,65.2471,68.8796,13.014,167.274,167.274,200.7679,92.7854
19,cnn,nsson,jetson_emulator,300,local,0.4871424026529809,65.9077,47.4778,65.9077,68.9823,12.9978,167.274,167.274,200.9457,92.8012
20,cnn,nsson,jetson_emulator,300,local,0.48411403476926035,65.4291,46.7976,65.4291,68.3957,13.0095,167.274,167.274,201.1235,92.8046
21,cnn,nsson,jetson_emulator,300,offload,0.48972028996438915,66.2626,46.7371,46.7371,50.0486,13.8874,167.274,167.274,187.0359,92.7694
22,cnn,nsson,jetson_emulator,300,offload,0.4791395895152029,65.6693,47.2097,47.2097,50.4788,13.8746,167.274,167.274,187.2011,92.8088
23,cnn,nsson,jetson_emulator,300,offload,0.4702825571823245,65.9316,47.0814,47.0814,51.0606,13.8781,167.274,167.274,187.3663,92.7217
24,cnn,nsson,jetson_emulator,300,offload,0.4744726494758585,65.5929,47.9028,47.9028,50.8861,13.856,167.274,167.274,187.5315,92.7923
25,cnn,nsson,jetson_emulator,300,offload,0.47280655429142754,65.8432,47.0168,47.0168,50.2692,13.8799,167.274,167.274,187.6967,92.794
26,cnn,nsson,jetson_emulator,300,local,0.466242439557483,66.0666,47.766,66.0666,69.6795,12.994,167.274,167.274,202.1904,92.7294
27,cnn,nsson,jetson_emulator,300,offload,0.4625055419960286,66.1454,47.1042,47.1042,50.4134,13.8775,167.274,167.274,188.0272,92.8219
28,cnn,nsson,jetson_emulator,300,offload,0.4691236436851463,66.9198,47.7428,47.7428,51.0363,13.8603,167.274,167.274,188.1924,92.7632
29,cnn,nsson,jetson_emulator,300,offload,0.47422447753238045,66.4724,47.9664,47.9664,50.698,13.8543,167.274,167.274,188.3576,92.819
30,cnn,nsson,jetson_emulator,300,offload,0.45726848388402924,66.7964,47.4687,47.4687,51.402,13.8677,167.274,167.274,188.5228,92.8446
31,cnn,nsson,jetson_emulator,300,local,0.44244666951889067,66.5896,47.6832,66.5896,68.8387,12.9812,167.274,167.274,203.0794,92.7473
32,cnn,nsson,jetson_emulator,300,local,0.43266992453314657,66.8916,47.7594,66.8916,69.9241,12.9739,167.274,167.274,203.2573,92.7524
33,cnn,nsson,jetson_emulator,300,offload,0.43176367807492666,66.8535,48.1809,48.1809,51.4312,13.8485,167.274,167.274,189.0184,92.8341
34,cnn,nsson,jetson_emulator,300,local,0.428029501000913,66.656,48.539,66.656,69.9392,12.9796,167.274,167.274,203.6129,92.7636
35,cnn,nsson,jetson_emulator,300,local,0.4296380898689664,66.6533,48.5516,66.6533,69.8298,12.9797,167.274,167.274,203.7907,92.7456
36,cnn,nsson,jetson_emulator,300,offload,0.42055857087506643,67.1701,48.3224,48.3224,51.6625,13.8447,167.274,167.274,189.514,92.7756
37,cnn,nsson,jetson_emulator,300,offload,0.408771581470196,67.72,48.1323,48.1323,51.1834,13.8498,167.274,167.274,189.6793,92.7333
38,cnn,nsson,jetson_emulator,300,offload,0.4074069890823694,67.4913,47.8718,47.8718,50.6336,13.8568,167.274,167.274,189.8445,92.8022
39,cnn,nsson,jetson_emulator,300,offload,0.41205405122659794,68.0618,48.0896,48.0896,51.0688,13.8509,167.274,167.274,190.0097,92.7603
40,cnn,nsson,jetson_emulator,300,local,0.41092241621296016,67.4697,48.8352,67.4697,70.4665,12.9598,167.274,167.274,204.6797,92.7557
41,cnn,nsson,jetson_emulator,300,offload,0.41662757636305026,67.2831,48.3591,48.3591,52.1292,13.8437,167.274,167.274,190.3401,92.8378
42,cnn,nsson,jetson_emulator,300,local,0.42194152197087076,67.5283,50.1373,67.5283,70.1484,12.9584,167.274,167.274,205.0354,92.8135
43,cnn,nsson,jetson_emulator,300,offload,0.42323875064032573,69.163,48.7032,48.7032,51.772,13.8345,167.274,167.274,190.6705,92.7559
44,cnn,nsson,jetson_emulator,300,local,0.4279287365810502,67.5542,48.7981,67.5542,70.3143,12.9578,167.274,167.274,205.391,92.7297
45,cnn,nsson,jetson_emulator,300,offload,0.4218594626385469,67.6444,48.5232,48.5232,52.2329,13.8393,167.274,167.274,191.0009,92.8359
46,cnn,nsson,jetson_emulator,300,offload,0.41662225712696743,68.4174,48.3918,48.3918,51.1301,13.8428,167.274,167.274,191.1661,92.7347
47,cnn,nsson,jetson_emulator,300,local,0.4100382239023351,68.4996,48.7022,68.4996,71.4115,12.9349,167.274,167.274,205.9244,92.6895
48,cnn,nsson,jetson_emulator,300,offload,0.40594778811345017,68.2875,48.7852,48.7852,52.3999,13.8323,167.274,167.274,191.4966,92.737
49,cnn,nsson,jetson_emulator,300,local,0.4035319492032951,67.9001,49.4952,67.9001,70.511,12.9494,167.274,167.274,206.28,92.7099
50,cnn,nsson,jetson_emulator,300,offload,0.39609135401089135,68.2873,49.8822,49.8822,53.6274,13.8029,167.274,167.274,191.827,92.662
51,cnn,nsson,jetson_emulator,300,offload,0.39543396741529435,68.1068,50.5729,50.5729,54.2017,13.7845,167.274,167.274,191.9922,92.7287
52,cnn,nsson,jetson_emulator,300,offload,0.3994957426167668,68.2083,49.1367,49.1367,52.2254,13.8228,167.274,167.274,192.1574,92.8237
53,cnn,nsson,jetson_emulator,300,offload,0.39407439658865306,68.9905,48.8737,48.8737,51.5215,13.8299,167.274,167.274,192.3226,92.7534
54,cnn,nsson,jetson_emulator,300,offload,0.3940950734660103,68.9727,49.3513,49.3513,52.8989,13.8171,167.274,167.274,192.4878,92.7641
55,cnn,nsson,jetson_emulator,300,offload,0.3935665885656688,69.867,48.8626,48.8626,51.9913,13.8302,167.274,167.274,192.653,92.7195
56,cnn,nsson,jetson_emulator,300,offload,0.38803571779089924,69.2819,49.2698,49.2698,52.0173,13.8193,167.274,167.274,192.8182,92.7204
57,cnn,nsson,jetson_emulator,300,offload,0.39508362294251903,69.3773,49.3997,49.3997,52.2488,13.8158,167.274,167.274,192.9834,92.7184
58,cnn,nsson,jetson_emulator,300,offload,0.39205070308888,69.6661,49.1994,49.1994,51.7293,13.8212,167.274,167.274,193.1487,92.827
59,cnn,nsson,jetson_emulator,300,offload,0.39689857250174504,68.9236,49.8816,49.8816,53.8066,13.8029,167.274,167.274,193.3139,92.7266
60,cnn,nsson,jetson_emulator,300,offload,0.39738948670080504,69.5158,49.6557,49.6557,53.181,13.809,167.274,167.274,193.4791,92.6934
61,cnn,nsson,jetson_emulator,300,local,0.4091951579164559,68.7074,49.5522,68.7074,73.1502,12.9299,167.274,167.274,208.4138,92.6988
62,cnn,nsson,jetson_emulator,300,local,0.40763085299943785,69.3928,49.6719,69.3928,72.5885,12.9134,167.274,167.274,208.5916,92.7978
63,cnn,nsson,jetson_emulator,300,offload,0.4117602229188653,69.5876,49.6338,49.6338,52.3803,13.8095,167.274,167.274,193.9747,92.8681
64,cnn,nsson,jetson_emulator,300,offload,0.3969867110054968,69.0916,49.6311,49.6311,52.5773,13.8096,167.274,167.274,194.1399,92.6672
65,cnn,nsson,jetson_emulator,300,local,0.4014361561256398,69.5166,50.1264,69.5166,72.0318,12.9104,167.274,167.274,209.125,92.6959
66,cnn,nsson,jetson_emulator,300,offload,0.4017194241027888,69.8587,49.575,49.575,52.5441,13.8111,167.274,167.274,194.4703,92.7411
67,cnn,nsson,jetson_emulator,300,offload,0.4073179486879233,69.186,49.881,49.881,52.193,13.8029,167.274,167.274,194.6355,92.6798
68,cnn,nsson,jetson_emulator,300,offload,0.40314254487741397,69.7946,51.3247,51.3247,55.058,13.7645,167.274,167.274,194.8008,92.7361
