cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,cnn,nsson,jetson_emulator,50,offload,0.4871661280788914,47.6918,33.6457,33.6457,35.3121,27.3123,167.274,167.274,160.376,92.8917
2,cnn,nsson,jetson_emulator,50,offload,0.47991238356038673,47.2881,35.0442,35.0442,36.316,27.2154,167.274,167.274,160.5202,92.9049
3,cnn,nsson,jetson_emulator,50,local,0.4793039665578947,47.7277,34.3414,47.7277,50.1632,25.2032,167.274,167.274,163.0042,92.8846
4,cnn,nsson,jetson_emulator,50,offload,0.48597978362616606,47.3313,33.8211,33.8211,35.866,27.3123,167.274,167.274,160.8086,92.9423
5,cnn,nsson,jetson_emulator,50,offload,0.4901830546814614,47.586,34.328,34.328,36.0306,27.29,167.274,167.274,160.9528,92.9511
6,cnn,nsson,jetson_emulator,50,local,0.49516814454715097,47.5361,34.2996,47.5361,49.4431,25.2208,167.274,167.274,163.4431,92.7922
7,cnn,nsson,jetson_emulator,50,offload,0.4973981555956888,48.6809,34.8318,34.8318,36.4313,27.2375,167.274,167.274,161.2412,92.8412
8,cnn,nsson,jetson_emulator,50,offload,0.5052891773087226,49.0433,34.8326,34.8326,36.6797,27.2374,167.274,167.274,161.3854,92.8464
9,cnn,nsson,jetson_emulator,50,offload,0.50902668405072,48.6641,34.6967,34.6967,36.6865,27.2515,167.274,167.274,161.5296,92.9416
10,cnn,nsson,jetson_emulator,50,local,0.5188110741936297,48.4108,36.1375,48.4108,51.109,25.1407,167.274,167.274,164.0283,92.9097
11,cnn,nsson,jetson_emulator,50,local,0.5190627975222791,48.1457,36.3389,48.1457,49.9522,25.1649,167.274,167.274,164.1746,92.9712
12,cnn,nsson,jetson_emulator,50,local,0.5282317008710782,48.0781,34.62,48.0781,49.5496,25.1711,167.274,167.274,164.3209,92.8651
13,cnn,nsson,jetson_emulator,50,offload,0.5296763171326874,48.2972,34.809,34.809,36.4431,27.2399,167.274,167.274,162.1065,92.8677
