cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,baseline,jetson_emulator,300,offload,0.5,52.5737,43.5637,43.5637,46.0032,33.7297,112.06483125000001,112.06483125000001,132.3555,89.8262
2,snn,baseline,jetson_emulator,300,offload,0.5,53.5223,45.3287,45.3287,47.3535,33.5931,112.06483125000001,112.06483125000001,132.4745,89.9042
3,snn,baseline,jetson_emulator,300,offload,0.5,53.7576,44.9626,44.9626,48.0428,33.6213,112.06483125000001,112.06483125000001,132.5935,89.7934
4,snn,baseline,jetson_emulator,300,offload,0.5,53.3718,43.7165,43.7165,46.6007,33.7178,112.06483125000001,112.06483125000001,132.7126,89.8578
5,snn,baseline,jetson_emulator,300,local,0.5,53.0442,44.0956,53.0442,56.0913,33.0087,112.06483125000001,112.06483125000001,142.9628,89.8634
6,snn,baseline,jetson_emulator,300,offload,0.5,54.2225,44.1978,44.1978,47.8739,33.6805,112.06483125000001,112.06483125000001,132.9506,89.8967
7,snn,baseline,jetson_emulator,300,local,0.5,53.4985,44.8306,53.4985,56.7642,32.9749,112.06483125000001,112.06483125000001,143.219,89.9238
8,snn,baseline,jetson_emulator,300,local,0.5,53.3215,45.1434,53.3215,55.7127,32.9881,112.06483125000001,112.06483125000001,143.3471,89.8688
9,snn,baseline,jetson_emulator,300,local,0.5,54.0457,44.8021,54.0457,57.6224,32.9344,112.06483125000001,112.06483125000001,143.4751,89.9472
10,snn,baseline,jetson_emulator,300,offload,0.5,53.7611,45.0575,45.0575,47.8125,33.614,112.06483125000001,112.06483125000001,133.4266,89.7934
11,snn,baseline,jetson_emulator,300,local,0.5,53.7447,44.4,53.7447,57.229,32.9567,112.06483125000001,112.06483125000001,143.7313,89.9275
12,snn,baseline,jetson_emulator,300,offload,0.5,54.1967,45.3526,45.3526,48.5452,33.5912,112.06483125000001,112.06483125000001,133.6647,89.8099
13,snn,baseline,jetson_emulator,300,offload,0.5,54.0397,44.5563,44.5563,48.6042,33.6527,112.06483125000001,112.06483125000001,133.7837,89.8439
14,snn,baseline,jetson_emulator,300,offload,0.5,54.3401,45.7076,45.7076,49.7368,33.5639,112.06483125000001,112.06483125000001,133.9027,89.9245
15,snn,baseline,jetson_emulator,300,local,0.5,54.1067,45.2009,54.1067,56.5221,32.9298,112.06483125000001,112.06483125000001,144.2437,89.9021
16,snn,baseline,jetson_emulator,300,local,0.5,54.8669,46.1118,54.8669,57.9743,32.8736,112.06483125000001,112.06483125000001,144.3718,89.8889
17,snn,baseline,jetson_emulator,300,local,0.5,54.8049,45.439,54.8049,57.9018,32.8782,112.06483125000001,112.06483125000001,144.4999,89.8517
18,snn,baseline,jetson_emulator,300,local,0.5,54.4778,45.4859,54.4778,57.9287,32.9024,112.06483125000001,112.06483125000001,144.628,89.8689
19,snn,baseline,jetson_emulator,300,offload,0.5,54.3795,45.7153,45.7153,48.678,33.5633,112.06483125000001,112.06483125000001,134.4977,89.8231
20,snn,baseline,jetson_emulator,300,local,0.5,55.3556,45.1709,55.3556,58.6305,32.8376,112.06483125000001,112.06483125000001,144.8841,89.9137
21,snn,baseline,jetson_emulator,300,local,0.5,55.4542,45.1787,55.4542,58.4975,32.8303,112.06483125000001,112.06483125000001,145.0122,89.8815
22,snn,baseline,jetson_emulator,300,offload,0.5,55.0861,46.5975,46.5975,49.366,33.4956,112.06483125000001,112.06483125000001,134.8548,89.8487
23,snn,baseline,jetson_emulator,300,offload,0.5,54.9457,45.7859,45.7859,49.7092,33.5579,112.06483125000001,112.06483125000001,134.9738,89.8403
24,snn,baseline,jetson_emulator,300,offload,0.5,54.9975,47.0925,47.0925,49.7244,33.4577,112.06483125000001,112.06483125000001,135.0928,89.8937
25,snn,baseline,jetson_emulator,300,offload,0.5,55.0032,45.7241,45.7241,48.9723,33.5626,112.06483125000001,112.06483125000001,135.2118,89.998
26,snn,baseline,jetson_emulator,300,offload,0.5,56.0525,45.4931,45.4931,48.4036,33.5804,112.06483125000001,112.06483125000001,135.3308,89.8633
27,snn,baseline,jetson_emulator,300,offload,0.5,55.5361,45.5697,45.5697,49.3596,33.5745,112.06483125000001,112.06483125000001,135.4498,89.8405
28,snn,baseline,jetson_emulator,300,local,0.5,55.8818,46.8541,55.8818,58.7487,32.7989,112.06483125000001,112.06483125000001,145.9089,89.9638
29,snn,baseline,jetson_emulator,300,offload,0.5,55.7962,45.7313,45.7313,48.4425,33.5621,112.06483125000001,112.06483125000001,135.6879,89.9111
30,snn,baseline,jetson_emulator,300,offload,0.5,55.5052,46.7006,46.7006,49.262,33.4876,112.06483125000001,112.06483125000001,135.8069,89.7547
31,snn,baseline,jetson_emulator,300,offload,0.5,56.6914,46.128,46.128,49.612,33.5316,112.06483125000001,112.06483125000001,135.9259,89.8304
32,snn,baseline,jetson_emulator,300,offload,0.5,55.6085,45.9506,45.9506,48.1732,33.5452,112.06483125000001,112.06483125000001,136.0449,89.8543
33,snn,baseline,jetson_emulator,300,local,0.5,56.1442,46.2418,56.1442,59.27,32.7796,112.06483125000001,112.06483125000001,146.5493,89.9372
34,snn,baseline,jetson_emulator,300,local,0.5,56.1794,46.4877,56.1794,59.2671,32.777,112.06483125000001,112.06483125000001,146.6774,89.9534
35,snn,baseline,jetson_emulator,300,offload,0.5,56.1044,47.5788,47.5788,50.6591,33.4205,112.06483125000001,112.06483125000001,136.402,89.9432
36,snn,baseline,jetson_emulator,300,offload,0.5,56.0614,46.6508,46.6508,49.5564,33.4915,112.06483125000001,112.06483125000001,136.521,89.8546
37,snn,baseline,jetson_emulator,300,offload,0.5,56.3479,46.6643,46.6643,49.5532,33.4904,112.06483125000001,112.06483125000001,136.64,89.8478
38,snn,baseline,jetson_emulator,300,local,0.5,56.0407,46.3335,56.0407,59.0535,32.7872,112.06483125000001,112.06483125000001,147.1898,89.8718
39,snn,baseline,jetson_emulator,300,offload,0.5,56.1944,46.5223,46.5223,49.3718,33.5013,112.06483125000001,112.06483125000001,136.878,89.8012
40,snn,baseline,jetson_emulator,300,local,0.5,57.0624,47.606,57.0624,59.063,32.7124,112.06483125000001,112.06483125000001,147.4459,89.8272
41,snn,baseline,jetson_emulator,300,offload,0.5,56.7896,48.1002,48.1002,51.0752,33.3808,112.06483125000001,112.06483125000001,137.116,89.8207
42,snn,baseline,jetson_emulator,300,offload,0.5,56.3918,47.1838,47.1838,50.3547,33.4507,112.06483125000001,112.06483125000001,137.235,89.933
43,snn,baseline,jetson_emulator,300,offload,0.5,57.0682,46.6068,46.6068,49.2735,33.4948,112.06483125000001,112.06483125000001,137.3541,89.8899
44,snn,baseline,jetson_emulator,300,offload,0.5,56.5018,47.4052,47.4052,50.8959,33.4338,112.06483125000001,112.06483125000001,137.4731,89.8317
45,snn,baseline,jetson_emulator,300,offload,0.5,56.61,46.7242,46.7242,48.9548,33.4858,112.06483125000001,112.06483125000001,137.5921,89.9131
46,snn,baseline,jetson_emulator,300,offload,0.5,57.096,48.2491,48.2491,51.6107,33.3695,112.06483125000001,112.06483125000001,137.7111,89.8829
47,snn,baseline,jetson_emulator,300,offload,0.5,57.4356,46.8564,46.8564,50.1482,33.4757,112.06483125000001,112.06483125000001,137.8301,89.8455
48,snn,baseline,jetson_emulator,300,local,0.5,57.151,48.568,57.151,60.3748,32.7059,112.06483125000001,112.06483125000001,148.4707,89.8651
49,snn,baseline,jetson_emulator,300,offload,0.5,57.2963,47.7279,47.7279,50.5715,33.4091,112.06483125000001,112.06483125000001,138.0681,89.8499
50,snn,baseline,jetson_emulator,300,offload,0.5,57.6879,48.2849,48.2849,52.3311,33.3667,112.06483125000001,112.06483125000001,138.1871,89.8392
51,snn,baseline,jetson_emulator,300,offload,0.5,57.4513,47.1372,47.1372,50.9261,33.4542,112.06483125000001,112.06483125000001,138.3062,89.8422
52,snn,baseline,jetson_emulator,300,offload,0.5,57.3711,47.2452,47.2452,49.8697,33.446,112.06483125000001,112.06483125000001,138.4252,89.8382
53,snn,baseline,jetson_emulator,300,offload,0.5,57.2088,48.1882,48.1882,51.7542,33.3741,112.06483125000001,112.06483125000001,138.5442,89.9313
54,snn,baseline,jetson_emulator,300,offload,0.5,57.6043,48.7621,48.7621,51.7842,33.3305,112.06483125000001,112.06483125000001,138.6632,89.8735
55,snn,baseline,jetson_emulator,300,offload,0.5,58.2186,47.4911,47.4911,49.9734,33.4272,112.06483125000001,112.06483125000001,138.7822,89.8445
56,snn,baseline,jetson_emulator,300,local,0.5,57.2556,48.452,57.2556,60.3813,32.6982,112.06483125000001,112.06483125000001,149.4954,89.8179
57,snn,baseline,jetson_emulator,300,offload,0.5,57.6683,49.1413,49.1413,52.0751,33.3017,112.06483125000001,112.06483125000001,139.0202,89.8791
58,snn,baseline,jetson_emulator,300,offload,0.5,57.31,49.4027,49.4027,52.3806,33.282,112.06483125000001,112.06483125000001,139.1392,89.8513
59,snn,baseline,jetson_emulator,300,offload,0.5,57.3925,47.7115,47.7115,51.2438,33.4104,112.06483125000001,112.06483125000001,139.2583,89.8555
60,snn,baseline,jetson_emulator,300,offload,0.5,57.634,48.0891,48.0891,51.1026,33.3816,112.06483125000001,112.06483125000001,139.3773,89.9512
61,snn,baseline,jetson_emulator,300,offload,0.5,57.7037,48.3716,48.3716,51.8664,33.3601,112.06483125000001,112.06483125000001,139.4963,89.919
62,snn,baseline,jetson_emulator,300,local,0.5,57.9961,48.696,57.9961,61.3618,32.6443,112.06483125000001,112.06483125000001,150.2639,89.7661
63,snn,baseline,jetson_emulator,300,local,0.5,58.6691,48.1874,58.6691,62.3295,32.5953,112.06483125000001,112.06483125000001,150.392,89.8443
64,snn,baseline,jetson_emulator,300,local,0.5,58.0464,49.5434,58.0464,61.9417,32.6406,112.06483125000001,112.06483125000001,150.5201,89.8686
65,snn,baseline,jetson_emulator,300,offload,0.5,58.0714,47.8165,47.8165,50.176,33.4024,112.06483125000001,112.06483125000001,139.9723,89.7866
66,snn,baseline,jetson_emulator,300,offload,0.5,58.8863,48.1986,48.1986,51.8804,33.3733,112.06483125000001,112.06483125000001,140.0913,89.8546
67,snn,baseline,jetson_emulator,300,local,0.5,58.0512,49.3595,58.0512,61.3739,32.6402,112.06483125000001,112.06483125000001,150.9044,89.917
68,snn,baseline,jetson_emulator,300,local,0.5,58.2724,47.9411,58.2724,61.0208,32.6242,112.06483125000001,112.06483125000001,151.0325,89.8334
69,snn,baseline,jetson_emulator,300,offload,0.5,58.1912,48.6445,48.6445,52.0876,33.3394,112.06483125000001,112.06483125000001,140.4484,89.8301
70,snn,baseline,jetson_emulator,300,local,0.5,57.896,48.272,57.896,61.1677,32.6516,112.06483125000001,112.06483125000001,151.2886,89.855
71,snn,baseline,jetson_emulator,300,offload,0.5,58.4636,48.1817,48.1817,51.1531,33.3746,112.06483125000001,112.06483125000001,140.6864,89.8853
72,snn,baseline,jetson_emulator,300,offload,0.5,58.3785,48.4103,48.4103,52.8767,33.3572,112.06483125000001,112.06483125000001,140.8054,89.8877
73,snn,baseline,jetson_emulator,300,offload,0.5,58.9445,48.6593,48.6593,50.7418,33.3383,112.06483125000001,112.06483125000001,140.9244,89.8802
74,snn,baseline,jetson_emulator,300,offload,0.5,58.636,48.4903,48.4903,51.9574,33.3511,112.06483125000001,112.06483125000001,141.0435,89.8585
75,snn,baseline,jetson_emulator,300,local,0.5,58.813,48.5434,58.813,61.9187,32.5849,112.06483125000001,112.06483125000001,151.9291,89.768
76,snn,baseline,jetson_emulator,300,offload,0.5,58.6083,48.316,48.316,51.8673,33.3644,112.06483125000001,112.06483125000001,141.2815,89.8445
77,snn,baseline,jetson_emulator,300,local,0.5,58.5167,48.6373,58.5167,61.8014,32.6064,112.06483125000001,112.06483125000001,152.1853,89.8543
78,snn,baseline,jetson_emulator,300,local,0.5,58.5617,48.8299,58.5617,61.9723,32.6031,112.06483125000001,112.06483125000001,152.3134,89.8831
79,snn,baseline,jetson_emulator,300,offload,0.5,58.4582,48.419,48.419,51.4347,33.3565,112.06483125000001,112.06483125000001,141.6385,89.8014
80,snn,baseline,jetson_emulator,300,offload,0.5,58.2493,49.0435,49.0435,52.929,33.3092,112.06483125000001,112.06483125000001,141.7575,89.7975
81,snn,baseline,jetson_emulator,300,offload,0.5,58.3376,49.0202,49.0202,51.9664,33.3109,112.06483125000001,112.06483125000001,141.8765,89.8468
82,snn,baseline,jetson_emulator,300,offload,0.5,58.3231,49.126,49.126,51.9213,33.3029,112.06483125000001,112.06483125000001,141.9956,89.8503
83,snn,baseline,jetson_emulator,300,offload,0.5,58.6787,49.308,49.308,52.4339,33.2891,112.06483125000001,112.06483125000001,142.1146,89.8565
84,snn,baseline,jetson_emulator,300,local,0.5,58.8857,48.2977,58.8857,61.9962,32.5796,112.06483125000001,112.06483125000001,153.0819,89.9832
85,snn,baseline,jetson_emulator,300,offload,0.5,58.5764,50.0544,50.0544,52.0732,33.2327,112.06483125000001,112.06483125000001,142.3526,89.798
86,snn,baseline,jetson_emulator,300,local,0.5,58.3814,48.9621,58.3814,62.218,32.6162,112.06483125000001,112.06483125000001,153.3381,89.8621
87,snn,baseline,jetson_emulator,300,offload,0.5,58.7184,49.1056,49.1056,52.5291,33.3044,112.06483125000001,112.06483125000001,142.5906,89.8568
88,snn,baseline,jetson_emulator,300,offload,0.5,58.5844,49.1733,49.1733,53.2052,33.2993,112.06483125000001,112.06483125000001,142.7096,89.8433
89,snn,baseline,jetson_emulator,300,local,0.5,58.2987,48.262,58.2987,62.6028,32.6222,112.06483125000001,112.06483125000001,153.7224,89.9576
90,snn,baseline,jetson_emulator,300,offload,0.5,58.5285,48.6796,48.6796,51.0269,33.3367,112.06483125000001,112.06483125000001,142.9477,89.8902
91,snn,baseline,jetson_emulator,300,offload,0.5,58.6145,48.8455,48.8455,51.5974,33.3242,112.06483125000001,112.06483125000001,143.0667,89.9338
92,snn,baseline,jetson_emulator,300,local,0.5,58.6293,48.77,58.6293,61.8535,32.5982,112.06483125000001,112.06483125000001,154.1066,89.7958
93,snn,baseline,jetson_emulator,300,local,0.5,58.8867,48.9288,58.8867,61.8353,32.5796,112.06483125000001,112.06483125000001,154.2347,89.8012
94,snn,baseline,jetson_emulator,300,local,0.5,58.7806,48.1473,58.7806,62.6012,32.5873,112.06483125000001,112.06483125000001,154.3628,89.8821
95,snn,baseline,jetson_emulator,300,local,0.5,59.2682,49.222,59.2682,62.917,32.5519,112.06483125000001,112.06483125000001,154.4909,89.7722
96,snn,baseline,jetson_emulator,300,offload,0.5,58.7634,48.2531,48.2531,51.471,33.3692,112.06483125000001,112.06483125000001,143.6617,89.9559
97,snn,baseline,jetson_emulator,300,offload,0.5,59.3873,48.9652,48.9652,52.2541,33.3151,112.06483125000001,112.06483125000001,143.7807,89.7914
98,snn,baseline,jetson_emulator,300,local,0.5,59.4604,48.7988,59.4604,63.3671,32.538,112.06483125000001,112.06483125000001,154.8752,89.8686
99,snn,baseline,jetson_emulator,300,offload,0.5,58.8422,49.5153,49.5153,52.879,33.2734,112.06483125000001,112.06483125000001,144.0188,89.9148
100,snn,baseline,jetson_emulator,300,offload,0.5,58.5313,49.2927,49.2927,52.8944,33.2903,112.06483125000001,112.06483125000001,144.1378,89.8686
101,snn,baseline,jetson_emulator,300,offload,0.5,58.6479,49.5003,49.5003,52.1879,33.2746,112.06483125000001,112.06483125000001,144.2568,89.9429
102,snn,baseline,jetson_emulator,300,offload,0.5,58.8475,49.2833,49.2833,52.4112,33.291,112.06483125000001,112.06483125000001,144.3758,89.9046
103,snn,baseline,jetson_emulator,300,offload,0.5,58.5939,48.8839,48.8839,52.3392,33.3212,112.06483125000001,112.06483125000001,144.4948,89.8808
104,snn,baseline,jetson_emulator,300,offload,0.5,58.9416,48.5402,48.5402,51.63,33.3473,112.06483125000001,112.06483125000001,144.6138,89.8427
105,snn,baseline,jetson_emulator,300,offload,0.5,58.3058,48.4363,48.4363,52.0621,33.3552,112.06483125000001,112.06483125000001,144.7329,89.8653
106,snn,baseline,jetson_emulator,300,local,0.5,59.0286,48.9933,59.0286,62.3475,32.5693,112.06483125000001,112.06483125000001,155.8999,89.8684
107,snn,baseline,jetson_emulator,300,offload,0.5,58.4226,48.6643,48.6643,51.8474,33.3379,112.06483125000001,112.06483125000001,144.9709,89.8685
108,snn,baseline,jetson_emulator,300,offload,0.5,58.332,49.7028,49.7028,52.6168,33.2593,112.06483125000001,112.06483125000001,145.0899,89.8203
109,snn,baseline,jetson_emulator,300,offload,0.5,58.1878,49.4095,49.4095,52.2766,33.2814,112.06483125000001,112.06483125000001,145.2089,89.877
110,snn,baseline,jetson_emulator,300,offload,0.5,58.4267,48.2383,48.2383,51.8628,33.3703,112.06483125000001,112.06483125000001,145.3279,89.7953
111,snn,baseline,jetson_emulator,300,local,0.5,59.2224,48.874,59.2224,63.172,32.5552,112.06483125000001,112.06483125000001,156.5403,89.9932
112,snn,baseline,jetson_emulator,300,local,0.5,58.2373,49.022,58.2373,61.3443,32.6267,112.06483125000001,112.06483125000001,156.6684,89.9481
113,snn,baseline,jetson_emulator,300,offload,0.5,58.1216,48.1551,48.1551,51.6077,33.3766,112.06483125000001,112.06483125000001,145.685,89.8121
114,snn,baseline,jetson_emulator,300,offload,0.5,58.2238,49.898,49.898,52.8081,33.2445,112.06483125000001,112.06483125000001,145.804,89.9224
115,snn,baseline,jetson_emulator,300,offload,0.5,58.9101,48.6582,48.6582,51.8454,33.3384,112.06483125000001,112.06483125000001,145.923,89.8096
116,snn,baseline,jetson_emulator,300,local,0.5,58.3173,48.3358,58.3173,62.1987,32.6209,112.06483125000001,112.06483125000001,157.1808,89.8321
117,snn,baseline,jetson_emulator,300,offload,0.5,58.6399,49.1396,49.1396,52.7069,33.3019,112.06483125000001,112.06483125000001,146.161,89.8785
118,snn,baseline,jetson_emulator,300,offload,0.5,59.3462,48.9622,48.9622,51.9601,33.3153,112.06483125000001,112.06483125000001,146.28,89.9568
119,snn,baseline,jetson_emulator,300,offload,0.5,58.2925,48.6877,48.6877,52.3615,33.3361,112.06483125000001,112.06483125000001,146.399,89.8563
120,snn,baseline,jetson_emulator,300,offload,0.5,57.8887,48.8032,48.8032,51.9442,33.3274,112.06483125000001,112.06483125000001,146.518,89.8167
121,snn,baseline,jetson_emulator,300,local,0.5,58.671,47.7962,58.671,62.8334,32.5952,112.06483125000001,112.06483125000001,157.8212,89.866
122,snn,baseline,jetson_emulator,300,local,0.5,57.7925,48.749,57.7925,60.4887,32.6591,112.06483125000001,112.06483125000001,157.9493,89.8971
123,snn,baseline,jetson_emulator,300,local,0.5,58.1344,48.3436,58.1344,62.3876,32.6342,112.06483125000001,112.06483125000001,158.0774,89.822
124,snn,baseline,jetson_emulator,300,local,0.5,57.8499,48.7276,57.8499,61.7783,32.6549,112.06483125000001,112.06483125000001,158.2055,89.8504
125,snn,baseline,jetson_emulator,300,local,0.5,58.2686,47.7256,58.2686,61.4679,32.6244,112.06483125000001,112.06483125000001,158.3336,89.8026
126,snn,baseline,jetson_emulator,300,local,0.5,57.8129,48.7601,57.8129,60.8751,32.6576,112.06483125000001,112.06483125000001,158.4617,89.9599
127,snn,baseline,jetson_emulator,300,offload,0.5,57.7384,48.2309,48.2309,51.6941,33.3708,112.06483125000001,112.06483125000001,147.3511,89.8526
128,snn,baseline,jetson_emulator,300,offload,0.5,57.7466,47.648,47.648,50.6025,33.4152,112.06483125000001,112.06483125000001,147.4701,89.8632
129,snn,baseline,jetson_emulator,300,local,0.5,58.3965,47.7915,58.3965,62.5357,32.6151,112.06483125000001,112.06483125000001,158.846,89.9007
130,snn,baseline,jetson_emulator,300,local,0.5,57.6129,47.983,57.6129,59.9649,32.6722,112.06483125000001,112.06483125000001,158.974,89.8162
131,snn,baseline,jetson_emulator,300,local,0.5,58.5345,48.7867,58.5345,61.3639,32.6051,112.06483125000001,112.06483125000001,159.1021,89.7909
132,snn,baseline,jetson_emulator,300,local,0.5,57.4115,48.8033,57.4115,60.9827,32.6869,112.06483125000001,112.06483125000001,159.2302,89.8837
133,snn,baseline,jetson_emulator,300,offload,0.5,57.8528,47.7507,47.7507,51.3587,33.4074,112.06483125000001,112.06483125000001,148.0652,89.8563
134,snn,baseline,jetson_emulator,300,offload,0.5,57.7543,48.9835,48.9835,52.1141,33.3137,112.06483125000001,112.06483125000001,148.1842,89.8456
135,snn,baseline,jetson_emulator,300,offload,0.5,57.5829,47.9217,47.9217,51.3693,33.3944,112.06483125000001,112.06483125000001,148.3032,89.8729
136,snn,baseline,jetson_emulator,300,offload,0.5,57.2609,47.4984,47.4984,50.5735,33.4267,112.06483125000001,112.06483125000001,148.4222,89.9008
137,snn,baseline,jetson_emulator,300,local,0.5,57.3149,48.0895,57.3149,60.0697,32.6939,112.06483125000001,112.06483125000001,159.8707,89.8198
138,snn,baseline,jetson_emulator,300,offload,0.5,57.2718,47.717,47.717,50.7958,33.41,112.06483125000001,112.06483125000001,148.6603,89.8019
139,snn,baseline,jetson_emulator,300,local,0.5,57.1563,48.1034,57.1563,60.2558,32.7055,112.06483125000001,112.06483125000001,160.1269,89.9711
140,snn,baseline,jetson_emulator,300,local,0.5,57.1064,47.7083,57.1064,60.984,32.7091,112.06483125000001,112.06483125000001,160.2549,89.8453
141,snn,baseline,jetson_emulator,300,local,0.5,58.2219,48.8561,58.2219,61.1439,32.6278,112.06483125000001,112.06483125000001,160.383,89.8675
142,snn,baseline,jetson_emulator,300,offload,0.5,57.048,47.4406,47.4406,51.0287,33.4311,112.06483125000001,112.06483125000001,149.1363,89.9462
143,snn,baseline,jetson_emulator,300,offload,0.5,57.3666,48.0378,48.0378,51.3419,33.3855,112.06483125000001,112.06483125000001,149.2553,89.8116
144,snn,baseline,jetson_emulator,300,offload,0.5,57.1537,47.3549,47.3549,50.3684,33.4376,112.06483125000001,112.06483125000001,149.3744,89.878
145,snn,baseline,jetson_emulator,300,offload,0.5,57.2941,47.1468,47.1468,51.0807,33.4535,112.06483125000001,112.06483125000001,149.4934,89.9586
146,snn,baseline,jetson_emulator,300,offload,0.5,58.153,47.507,47.507,50.2797,33.426,112.06483125000001,112.06483125000001,149.6124,89.8868
147,snn,baseline,jetson_emulator,300,local,0.5,56.8885,47.6432,56.8885,59.66,32.7251,112.06483125000001,112.06483125000001,161.1516,89.8427
148,snn,baseline,jetson_emulator,300,offload,0.5,57.2008,47.7785,47.7785,50.8286,33.4053,112.06483125000001,112.06483125000001,149.8504,89.8016
149,snn,baseline,jetson_emulator,300,local,0.5,56.8195,47.2429,56.8195,60.1835,32.7301,112.06483125000001,112.06483125000001,161.4078,89.8129
150,snn,baseline,jetson_emulator,300,offload,0.5,57.1799,47.8603,47.8603,51.1526,33.3991,112.06483125000001,112.06483125000001,150.0884,89.8932
151,snn,baseline,jetson_emulator,300,offload,0.5,57.3284,47.5394,47.5394,50.6556,33.4235,112.06483125000001,112.06483125000001,150.2074,89.9833
152,snn,baseline,jetson_emulator,300,offload,0.5,56.8489,47.7103,47.7103,50.5323,33.4105,112.06483125000001,112.06483125000001,150.3265,89.8779
153,snn,baseline,jetson_emulator,300,local,0.5,56.8457,47.48,56.8457,59.7564,32.7282,112.06483125000001,112.06483125000001,161.9201,89.8145
154,snn,baseline,jetson_emulator,300,offload,0.5,56.6998,46.9471,46.9471,50.1877,33.4688,112.06483125000001,112.06483125000001,150.5645,89.8509
155,snn,baseline,jetson_emulator,300,local,0.5,57.0417,47.4652,57.0417,60.1152,32.7139,112.06483125000001,112.06483125000001,162.1763,89.883
