cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,baseline,jetson_emulator,2,local,0.5,36.9495,29.792,36.9495,38.3801,77.7382,112.06483125000001,112.06483125000001,112.3676,89.9417
2,snn,baseline,jetson_emulator,2,offload,0.5,36.9307,30.2184,30.2184,31.5772,80.6195,112.06483125000001,112.06483125000001,112.4013,90.0684
3,snn,baseline,jetson_emulator,2,local,0.5,36.9231,30.9788,36.9231,38.6899,77.7491,112.06483125000001,112.06483125000001,112.5697,90.058
4,snn,baseline,jetson_emulator,2,offload,0.5,36.6395,30.2181,30.2181,31.4792,80.6197,112.06483125000001,112.06483125000001,112.6032,90.0948
5,snn,baseline,jetson_emulator,2,local,0.5,38.2935,30.8153,38.2935,40.0592,77.1874,112.06483125000001,112.06483125000001,112.7717,90.052
6,snn,baseline,jetson_emulator,2,local,0.5,36.5971,30.1807,36.5971,38.1216,77.8839,112.06483125000001,112.06483125000001,112.8728,90.0068
7,snn,baseline,jetson_emulator,2,offload,0.5,36.5133,30.352,30.352,31.9354,80.5603,112.06483125000001,112.06483125000001,112.9062,90.1004
8,snn,baseline,jetson_emulator,2,offload,0.5,36.5894,30.7437,30.7437,32.9466,80.387,112.06483125000001,112.06483125000001,113.0071,90.0818
9,snn,baseline,jetson_emulator,2,local,0.5,37.3966,30.6331,37.3966,39.4457,77.5541,112.06483125000001,112.06483125000001,113.1759,90.0331
10,snn,baseline,jetson_emulator,2,offload,0.5,36.8281,31.4221,31.4221,32.8511,80.0887,112.06483125000001,112.06483125000001,113.2091,90.0337
11,snn,baseline,jetson_emulator,2,offload,0.5,36.8281,30.9593,30.9593,33.0551,80.292,112.06483125000001,112.06483125000001,113.3101,89.9396
12,snn,baseline,jetson_emulator,2,local,0.5,37.7837,30.5838,37.7837,39.3323,77.3954,112.06483125000001,112.06483125000001,113.479,90.0338
13,snn,baseline,jetson_emulator,2,local,0.5,37.258,31.4232,37.258,38.611,77.6111,112.06483125000001,112.06483125000001,113.5801,90.0129
14,snn,baseline,jetson_emulator,2,offload,0.5,38.5488,31.7464,31.7464,33.4996,79.9469,112.06483125000001,112.06483125000001,113.613,90.0411
15,snn,baseline,jetson_emulator,2,offload,0.5,37.4734,30.6145,30.6145,32.2504,80.4441,112.06483125000001,112.06483125000001,113.714,90.0288
16,snn,baseline,jetson_emulator,2,local,0.5,37.1,30.656,37.1,39.1459,77.6762,112.06483125000001,112.06483125000001,113.8832,89.9677
17,snn,baseline,jetson_emulator,2,offload,0.5,37.2629,31.5972,31.5972,33.3248,80.012,112.06483125000001,112.06483125000001,113.916,90.0042
18,snn,baseline,jetson_emulator,2,local,0.5,37.7198,30.9613,37.7198,39.5298,77.4216,112.06483125000001,112.06483125000001,114.0853,90.0275
19,snn,baseline,jetson_emulator,2,local,0.5,37.6751,31.2002,37.6751,40.0471,77.4398,112.06483125000001,112.06483125000001,114.1863,89.9858
20,snn,baseline,jetson_emulator,2,local,0.5,38.5623,31.7444,38.5623,40.6346,77.0782,112.06483125000001,112.06483125000001,114.2873,89.9355
21,snn,baseline,jetson_emulator,2,local,0.5,38.1223,32.8589,38.1223,39.8183,77.2571,112.06483125000001,112.06483125000001,114.3884,89.8244
22,snn,baseline,jetson_emulator,2,local,0.5,37.5627,31.2434,37.5627,39.2491,77.4859,112.06483125000001,112.06483125000001,114.4894,89.9832
23,snn,baseline,jetson_emulator,2,local,0.5,37.726,33.1283,37.726,39.4979,77.419,112.06483125000001,112.06483125000001,114.5905,89.9789
24,snn,baseline,jetson_emulator,2,local,0.5,38.0108,32.3978,38.0108,40.4056,77.3026,112.06483125000001,112.06483125000001,114.6915,89.9495
25,snn,baseline,jetson_emulator,2,local,0.5,38.1714,31.1164,38.1714,40.2713,77.2371,112.06483125000001,112.06483125000001,114.7925,89.9881
26,snn,baseline,jetson_emulator,2,local,0.5,37.8518,31.2026,37.8518,39.3696,77.3675,112.06483125000001,112.06483125000001,114.8936,90.0088
27,snn,baseline,jetson_emulator,2,offload,0.5,37.8595,31.3765,31.3765,32.9995,80.1087,112.06483125000001,112.06483125000001,114.9258,90.0297
28,snn,baseline,jetson_emulator,2,offload,0.5,38.2788,33.2825,33.2825,34.7537,79.2819,112.06483125000001,112.06483125000001,115.0267,90.057
29,snn,baseline,jetson_emulator,2,offload,0.5,37.9792,32.3751,32.3751,34.1752,79.6733,112.06483125000001,112.06483125000001,115.1277,90.0573
30,snn,baseline,jetson_emulator,2,local,0.5,38.9741,32.6719,38.9741,40.1888,76.9114,112.06483125000001,112.06483125000001,115.2977,89.957
31,snn,baseline,jetson_emulator,2,local,0.5,39.0929,32.3312,39.0929,41.1946,76.8635,112.06483125000001,112.06483125000001,115.3988,90.0523
32,snn,baseline,jetson_emulator,2,offload,0.5,38.487,31.7239,31.7239,33.0837,79.9567,112.06483125000001,112.06483125000001,115.4306,89.9881
