cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,baseline,jetson_emulator,100,local,0.5,42.7727,35.3318,42.7727,45.4689,53.67,112.06483125000001,112.06483125000001,122.2606,89.9403
2,snn,baseline,jetson_emulator,100,local,0.5,42.3886,36.2447,42.3886,44.4664,53.7457,112.06483125000001,112.06483125000001,122.3705,90.0132
3,snn,baseline,jetson_emulator,100,offload,0.5,42.6902,35.1986,35.1986,37.7079,55.2027,112.06483125000001,112.06483125000001,119.1095,90.0683
4,snn,baseline,jetson_emulator,100,local,0.5,42.6729,35.6151,42.6729,45.3265,53.6897,112.06483125000001,112.06483125000001,122.5904,89.9581
5,snn,baseline,jetson_emulator,100,local,0.5,43.0207,35.9412,43.0207,45.5304,53.6213,112.06483125000001,112.06483125000001,122.7003,89.8718
6,snn,baseline,jetson_emulator,100,local,0.5,43.0787,35.9433,43.0787,45.4005,53.6099,112.06483125000001,112.06483125000001,122.8103,89.9673
7,snn,baseline,jetson_emulator,100,offload,0.5,43.9638,35.3629,35.3629,37.2562,55.1686,112.06483125000001,112.06483125000001,119.5371,89.8448
8,snn,baseline,jetson_emulator,100,offload,0.5,42.9771,35.8782,35.8782,37.5651,55.0617,112.06483125000001,112.06483125000001,119.644,89.9801
9,snn,baseline,jetson_emulator,100,offload,0.5,43.1319,35.7691,35.7691,37.5814,55.0842,112.06483125000001,112.06483125000001,119.7509,90.0096
10,snn,baseline,jetson_emulator,100,offload,0.5,43.2143,35.7591,35.7591,37.7634,55.0863,112.06483125000001,112.06483125000001,119.8578,90.0214
11,snn,baseline,jetson_emulator,100,local,0.5,43.7895,35.6325,43.7895,45.7411,53.4708,112.06483125000001,112.06483125000001,123.36,89.9634
12,snn,baseline,jetson_emulator,100,local,0.5,43.5832,36.5398,43.5832,45.8353,53.5111,112.06483125000001,112.06483125000001,123.4699,89.9078
13,snn,baseline,jetson_emulator,100,offload,0.5,43.2382,36.0388,36.0388,37.3383,55.0284,112.06483125000001,112.06483125000001,120.1785,89.8985
14,snn,baseline,jetson_emulator,100,local,0.5,43.3397,35.7845,43.3397,45.2661,53.5587,112.06483125000001,112.06483125000001,123.6898,89.9036
15,snn,baseline,jetson_emulator,100,offload,0.5,44.2715,35.9314,35.9314,37.829,55.0506,112.06483125000001,112.06483125000001,120.3924,89.9824
16,snn,baseline,jetson_emulator,100,local,0.5,44.578,35.8552,44.578,46.0874,53.3172,112.06483125000001,112.06483125000001,123.9096,89.9624
17,snn,baseline,jetson_emulator,100,local,0.5,43.5804,37.9878,43.5804,46.9967,53.5116,112.06483125000001,112.06483125000001,124.0196,89.9951
18,snn,baseline,jetson_emulator,100,offload,0.5,43.7255,36.5477,36.5477,39.5129,54.9234,112.06483125000001,112.06483125000001,120.7131,89.9438
19,snn,baseline,jetson_emulator,100,offload,0.5,43.7882,36.5682,36.5682,38.8073,54.9191,112.06483125000001,112.06483125000001,120.82,89.96
20,snn,baseline,jetson_emulator,100,offload,0.5,44.4467,36.8549,36.8549,39.0576,54.8602,112.06483125000001,112.06483125000001,120.9269,89.9233
21,snn,baseline,jetson_emulator,100,local,0.5,44.0533,37.4179,44.0533,47.1552,53.4193,112.06483125000001,112.06483125000001,124.4593,90.0288
22,snn,baseline,jetson_emulator,100,offload,0.5,44.456,37.0998,37.0998,39.737,54.8098,112.06483125000001,112.06483125000001,121.1407,89.8866
23,snn,baseline,jetson_emulator,100,local,0.5,44.2107,37.0196,44.2107,45.8997,53.3886,112.06483125000001,112.06483125000001,124.6792,89.9907
24,snn,baseline,jetson_emulator,100,local,0.5,44.89,37.1157,44.89,47.3777,53.2567,112.06483125000001,112.06483125000001,124.7891,90.0267
25,snn,baseline,jetson_emulator,100,offload,0.5,44.144,36.4247,36.4247,38.5461,54.9487,112.06483125000001,112.06483125000001,121.4615,89.9846
26,snn,baseline,jetson_emulator,100,local,0.5,44.9232,37.3919,44.9232,46.9914,53.2503,112.06483125000001,112.06483125000001,125.009,90.0141
27,snn,baseline,jetson_emulator,100,offload,0.5,44.7787,36.7345,36.7345,39.8051,54.8849,112.06483125000001,112.06483125000001,121.6753,89.9905
28,snn,baseline,jetson_emulator,100,local,0.5,45.0458,37.3893,45.0458,47.6881,53.2265,112.06483125000001,112.06483125000001,125.2289,89.9474
29,snn,baseline,jetson_emulator,100,offload,0.5,45.2605,37.0183,37.0183,39.1052,54.8266,112.06483125000001,112.06483125000001,121.8891,89.9803
30,snn,baseline,jetson_emulator,100,offload,0.5,44.7091,37.3642,37.3642,39.5549,54.7556,112.06483125000001,112.06483125000001,121.996,89.9648
31,snn,baseline,jetson_emulator,100,local,0.5,45.0442,37.2501,45.0442,46.8841,53.2268,112.06483125000001,112.06483125000001,125.5587,89.9529
32,snn,baseline,jetson_emulator,100,offload,0.5,44.9196,37.9521,37.9521,39.7872,54.6355,112.06483125000001,112.06483125000001,122.2098,89.9116
33,snn,baseline,jetson_emulator,100,offload,0.5,45.8681,37.267,37.267,39.2481,54.7756,112.06483125000001,112.06483125000001,122.3167,90.0291
34,snn,baseline,jetson_emulator,100,local,0.5,45.6368,37.3157,45.6368,47.5139,53.1124,112.06483125000001,112.06483125000001,125.8885,89.9112
