cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,baseline,jetson_emulator,50,offload,0.5,40.3051,32.5929,32.5929,33.7285,65.8034,112.06483125000001,112.06483125000001,115.5307,90.004
2,snn,baseline,jetson_emulator,50,local,0.5,39.5575,32.8874,39.5575,41.5065,63.8061,112.06483125000001,112.06483125000001,117.3185,90.008
3,snn,baseline,jetson_emulator,50,offload,0.5,40.0206,32.9348,32.9348,35.6302,65.7024,112.06483125000001,112.06483125000001,115.7384,89.9314
4,snn,baseline,jetson_emulator,50,local,0.5,40.563,34.3535,40.563,42.2979,63.5277,112.06483125000001,112.06483125000001,117.5293,90.0593
5,snn,baseline,jetson_emulator,50,local,0.5,39.788,33.3438,39.788,42.1377,63.7421,112.06483125000001,112.06483125000001,117.6347,90.027
6,snn,baseline,jetson_emulator,50,local,0.5,40.5447,33.6475,40.5447,42.4185,63.5327,112.06483125000001,112.06483125000001,117.7401,90.0053
7,snn,baseline,jetson_emulator,50,offload,0.5,39.9649,33.0459,33.0459,34.8303,65.6697,112.06483125000001,112.06483125000001,116.154,90.0634
8,snn,baseline,jetson_emulator,50,offload,0.5,39.9941,33.3215,33.3215,35.1767,65.5886,112.06483125000001,112.06483125000001,116.2578,89.9655
9,snn,baseline,jetson_emulator,50,local,0.5,40.1795,33.8566,40.1795,42.6745,63.6336,112.06483125000001,112.06483125000001,118.0563,90.0135
10,snn,baseline,jetson_emulator,50,local,0.5,40.8334,33.7358,40.8334,42.0763,63.4533,112.06483125000001,112.06483125000001,118.1617,89.9329
11,snn,baseline,jetson_emulator,50,local,0.5,40.4775,33.8047,40.4775,42.8319,63.5513,112.06483125000001,112.06483125000001,118.2671,90.0132
12,snn,baseline,jetson_emulator,50,local,0.5,40.544,33.7726,40.544,42.5615,63.5329,112.06483125000001,112.06483125000001,118.3725,90.0541
13,snn,baseline,jetson_emulator,50,offload,0.5,40.9733,33.6965,33.6965,35.3911,65.4786,112.06483125000001,112.06483125000001,116.7773,89.9406
14,snn,baseline,jetson_emulator,50,offload,0.5,40.4322,33.9271,33.9271,36.0011,65.4111,112.06483125000001,112.06483125000001,116.8812,89.998
15,snn,baseline,jetson_emulator,50,local,0.5,41.3262,33.9893,41.3262,43.2369,63.318,112.06483125000001,112.06483125000001,118.6887,90.0558
16,snn,baseline,jetson_emulator,50,offload,0.5,40.8711,34.7535,34.7535,37.7956,65.1705,112.06483125000001,112.06483125000001,117.0889,90.0403
17,snn,baseline,jetson_emulator,50,local,0.5,40.979,34.1877,40.979,42.6217,63.4133,112.06483125000001,112.06483125000001,118.8995,90.0529
18,snn,baseline,jetson_emulator,50,local,0.5,40.7878,33.619,40.7878,43.1277,63.4658,112.06483125000001,112.06483125000001,119.0049,89.9182
19,snn,baseline,jetson_emulator,50,local,0.5,40.9971,33.8155,40.9971,43.4559,63.4083,112.06483125000001,112.06483125000001,119.1103,89.9854
20,snn,baseline,jetson_emulator,50,offload,0.5,41.099,34.3888,34.3888,36.6003,65.2765,112.06483125000001,112.06483125000001,117.5045,89.908
21,snn,baseline,jetson_emulator,50,offload,0.5,41.8131,33.7955,33.7955,35.9282,65.4496,112.06483125000001,112.06483125000001,117.6083,89.9022
22,snn,baseline,jetson_emulator,50,local,0.5,41.4425,36.4943,41.4425,43.4496,63.2862,112.06483125000001,112.06483125000001,119.4265,90.017
23,snn,baseline,jetson_emulator,50,local,0.5,41.8702,35.519,41.8702,43.4492,63.1694,112.06483125000001,112.06483125000001,119.5319,90.041
24,snn,baseline,jetson_emulator,50,local,0.5,41.6523,34.7076,41.6523,43.3417,63.2289,112.06483125000001,112.06483125000001,119.6373,89.9912
25,snn,baseline,jetson_emulator,50,offload,0.5,42.5222,34.1379,34.1379,36.4643,65.3496,112.06483125000001,112.06483125000001,118.0239,90.0386
26,snn,baseline,jetson_emulator,50,offload,0.5,41.2751,34.4361,34.4361,36.4702,65.2627,112.06483125000001,112.06483125000001,118.1278,89.9707
27,snn,baseline,jetson_emulator,50,local,0.5,41.9764,34.5214,41.9764,43.7439,63.1405,112.06483125000001,112.06483125000001,119.9535,90.1117
28,snn,baseline,jetson_emulator,50,local,0.5,41.7211,34.1498,41.7211,43.5628,63.2101,112.06483125000001,112.06483125000001,120.0589,89.9451
29,snn,baseline,jetson_emulator,50,offload,0.5,41.5801,35.342,35.342,37.0178,65.0002,112.06483125000001,112.06483125000001,118.4394,89.994
30,snn,baseline,jetson_emulator,50,local,0.5,41.6313,35.1352,41.6313,43.9879,63.2346,112.06483125000001,112.06483125000001,120.2697,89.8999
31,snn,baseline,jetson_emulator,50,offload,0.5,42.6439,34.6069,34.6069,38.7113,65.2131,112.06483125000001,112.06483125000001,118.6472,90.0811
32,snn,baseline,jetson_emulator,50,offload,0.5,42.0219,34.5154,34.5154,36.6636,65.2397,112.06483125000001,112.06483125000001,118.7511,90.1006
33,snn,baseline,jetson_emulator,50,local,0.5,42.004,34.8235,42.004,44.0235,63.133,112.06483125000001,112.06483125000001,120.5858,89.9857
34,snn,baseline,jetson_emulator,50,offload,0.5,41.7026,35.0392,35.0392,37.44,65.0877,112.06483125000001,112.06483125000001,118.9588,90.0206
35,snn,baseline,jetson_emulator,50,local,0.5,42.4544,35.2212,42.4544,44.3281,63.0106,112.06483125000001,112.06483125000001,120.7966,89.9944
36,snn,baseline,jetson_emulator,50,offload,0.5,42.1994,35.2043,35.2043,36.875,65.04,112.06483125000001,112.06483125000001,119.1666,89.9599
37,snn,baseline,jetson_emulator,50,offload,0.5,42.4123,34.7577,34.7577,36.2958,65.1693,112.06483125000001,112.06483125000001,119.2705,90.018
38,snn,baseline,jetson_emulator,50,offload,0.5,42.0164,35.0867,35.0867,36.9631,65.074,112.06483125000001,112.06483125000001,119.3744,89.9703
