cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,snn,nsson,jetson_emulator,20,local,0.49433314181377,37.5706,28.0453,37.5706,39.7477,77.7392,112.06483125000001,112.06483125000001,106.1917,90.1266
2,snn,nsson,jetson_emulator,20,local,0.49542804896271775,37.7682,27.208,37.7682,39.5839,77.6637,112.06483125000001,112.06483125000001,106.2872,90.1298
3,snn,nsson,jetson_emulator,20,local,0.49911757891872627,37.603,27.2597,37.603,40.0337,77.7268,112.06483125000001,112.06483125000001,106.3827,90.0864
4,snn,nsson,jetson_emulator,20,local,0.4965526741654789,38.8331,27.1796,38.8331,40.4036,77.2596,112.06483125000001,112.06483125000001,106.4782,90.0938
5,snn,nsson,jetson_emulator,20,offload,0.48932193209743763,37.848,27.1191,27.1191,29.6612,83.7958,112.06483125000001,112.06483125000001,105.9456,90.1379
6,snn,nsson,jetson_emulator,20,local,0.494581276152631,37.8229,27.3319,37.8229,40.1648,77.6429,112.06483125000001,112.06483125000001,106.6692,90.1633
7,snn,nsson,jetson_emulator,20,offload,0.4953199506390159,37.892,28.1946,28.1946,29.3596,83.7958,112.06483125000001,112.06483125000001,106.1354,90.0871
8,snn,nsson,jetson_emulator,20,offload,0.49023278448546576,38.1639,27.4071,27.4071,28.7815,83.7958,112.06483125000001,112.06483125000001,106.2303,90.2187
9,snn,nsson,jetson_emulator,20,local,0.49248535229191387,38.5984,28.7288,38.5984,40.7361,77.3483,112.06483125000001,112.06483125000001,106.9556,90.0837
10,snn,nsson,jetson_emulator,20,offload,0.4964340952536082,38.1533,27.3294,27.3294,29.0418,83.7958,112.06483125000001,112.06483125000001,106.4202,90.0879
11,snn,nsson,jetson_emulator,20,local,0.5018245795798314,38.6039,27.3844,38.6039,40.3597,77.3462,112.06483125000001,112.06483125000001,107.1466,90.0878
12,snn,nsson,jetson_emulator,20,offload,0.49590769061500806,39.3989,27.768,27.768,29.0228,83.7958,112.06483125000001,112.06483125000001,106.61,90.1989
13,snn,nsson,jetson_emulator,20,local,0.4928819037560249,38.4207,27.6358,38.4207,40.6823,77.4156,112.06483125000001,112.06483125000001,107.3376,90.093
14,snn,nsson,jetson_emulator,20,local,0.49323149636243174,39.2761,27.78,39.2761,42.3259,77.0927,112.06483125000001,112.06483125000001,107.4331,90.1317
15,snn,nsson,jetson_emulator,20,local,0.5054374415056039,40.4298,29.2626,40.4298,41.3374,76.6615,112.06483125000001,112.06483125000001,107.5286,90.0827
16,snn,nsson,jetson_emulator,20,offload,0.5059146869664344,38.918,28.2168,28.2168,30.4578,83.7958,112.06483125000001,112.06483125000001,106.9897,90.1626
17,snn,nsson,jetson_emulator,20,local,0.5192685197829864,38.8215,27.719,38.8215,40.5366,77.264,112.06483125000001,112.06483125000001,107.7195,90.1368
18,snn,nsson,jetson_emulator,20,offload,0.516689856944736,38.8812,29.1461,29.1461,31.0541,83.531,112.06483125000001,112.06483125000001,107.1796,90.0907
19,snn,nsson,jetson_emulator,20,offload,0.5150765605768991,39.5797,27.849,27.849,30.2286,83.7958,112.06483125000001,112.06483125000001,107.2745,90.0322
20,snn,nsson,jetson_emulator,20,offload,0.5191291743928174,39.7788,28.0625,28.0625,29.1632,83.7958,112.06483125000001,112.06483125000001,107.3694,90.1129
21,snn,nsson,jetson_emulator,20,local,0.5053382395085736,39.716,28.2968,39.716,42.4394,76.9278,112.06483125000001,112.06483125000001,108.1015,90.1091
22,snn,nsson,jetson_emulator,20,offload,0.5109150459353281,38.9584,28.4472,28.4472,30.0486,83.7958,112.06483125000001,112.06483125000001,107.5593,90.0854
23,snn,nsson,jetson_emulator,20,offload,0.5046090053344419,39.4829,29.2021,29.2021,30.2757,83.5071,112.06483125000001,112.06483125000001,107.6542,90.1246
24,snn,nsson,jetson_emulator,20,local,0.4958922685868848,39.719,28.1994,39.719,42.3214,76.9266,112.06483125000001,112.06483125000001,108.3879,90.0605
25,snn,nsson,jetson_emulator,20,offload,0.4892559815718526,39.2297,28.1035,28.1035,30.0099,83.7958,112.06483125000001,112.06483125000001,107.844,90.0786
26,snn,nsson,jetson_emulator,20,local,0.48162768161317826,40.0007,28.2597,40.0007,42.3222,76.8214,112.06483125000001,112.06483125000001,108.5789,90.0699
27,snn,nsson,jetson_emulator,20,local,0.47820624385383925,39.5855,28.0815,39.5855,41.6584,76.9766,112.06483125000001,112.06483125000001,108.6744,90.1035
28,snn,nsson,jetson_emulator,20,local,0.47732375731673726,40.3213,30.3598,40.3213,41.7715,76.7019,112.06483125000001,112.06483125000001,108.7699,90.1025
29,snn,nsson,jetson_emulator,20,local,0.47941752584117314,40.2858,29.6281,40.2858,41.977,76.7151,112.06483125000001,112.06483125000001,108.8654,90.111
30,snn,nsson,jetson_emulator,20,local,0.47703702602496306,40.0439,29.1723,40.0439,41.5366,76.8052,112.06483125000001,112.06483125000001,108.9609,90.1363
31,snn,nsson,jetson_emulator,20,local,0.48558835940945266,39.9032,29.5751,39.9032,41.3432,76.8578,112.06483125000001,112.06483125000001,109.0563,90.0421
32,snn,nsson,jetson_emulator,20,local,0.4931166581798535,39.5925,28.72,39.5925,41.6969,76.974,112.06483125000001,112.06483125000001,109.1518,90.1079
33,snn,nsson,jetson_emulator,20,local,0.49473196266774144,40.5093,28.8537,40.5093,42.6089,76.632,112.06483125000001,112.06483125000001,109.2473,90.1009
34,snn,nsson,jetson_emulator,20,offload,0.5023416964416871,40.6265,28.6565,28.6565,30.5151,83.7413,112.06483125000001,112.06483125000001,108.6983,90.1778
35,snn,nsson,jetson_emulator,20,local,0.4959187868829997,39.9643,28.6327,39.9643,42.11,76.835,112.06483125000001,112.06483125000001,109.4383,90.0251
36,snn,nsson,jetson_emulator,20,offload,0.5013397586910088,40.5447,29.1728,29.1728,30.7334,83.5196,112.06483125000001,112.06483125000001,108.8882,90.1743
37,snn,nsson,jetson_emulator,20,local,0.5025511513176768,40.2324,29.0094,40.2324,41.9363,76.735,112.06483125000001,112.06483125000001,109.6293,90.1377
38,snn,nsson,jetson_emulator,20,offload,0.5080741827847537,40.7965,31.5095,31.5095,33.7217,82.5307,112.06483125000001,112.06483125000001,109.078,90.0988
39,snn,nsson,jetson_emulator,20,local,0.5069799530959667,40.2077,29.2119,40.2077,41.8569,76.7442,112.06483125000001,112.06483125000001,109.8202,90.1235
40,snn,nsson,jetson_emulator,20,local,0.5112085843978673,40.6121,30.8354,40.6121,42.6699,76.5938,112.06483125000001,112.06483125000001,109.9157,90.1278
41,snn,nsson,jetson_emulator,20,offload,0.5181836876627468,40.9616,28.7732,28.7732,29.7198,83.6911,112.06483125000001,112.06483125000001,109.3628,90.0843
42,snn,nsson,jetson_emulator,20,offload,0.5166018106103404,41.6,29.6237,29.6237,30.9712,83.3269,112.06483125000001,112.06483125000001,109.4577,90.1088
43,snn,nsson,jetson_emulator,20,offload,0.5069039053340921,40.8395,29.3245,29.3245,30.5067,83.4547,112.06483125000001,112.06483125000001,109.5527,90.1553
44,snn,nsson,jetson_emulator,20,offload,0.5181285079965678,40.51,29.3337,29.3337,31.4845,83.4508,112.06483125000001,112.06483125000001,109.6476,90.052
45,snn,nsson,jetson_emulator,20,local,0.5201635978652669,40.6406,29.5038,40.6406,42.5613,76.5833,112.06483125000001,112.06483125000001,110.3932,90.1224
