cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,cnn,nsson,jetson_emulator,40,local,0.4999260474421778,46.6223,33.3415,46.6223,49.0278,26.2243,167.274,167.274,161.3102,92.8256
2,cnn,nsson,jetson_emulator,40,offload,0.5052902009698954,47.318,33.3678,33.3678,34.9789,28.3539,167.274,167.274,159.5851,92.9763
3,cnn,nsson,jetson_emulator,40,local,0.5059125650952245,46.7466,33.2657,46.7466,48.7316,26.2119,167.274,167.274,161.6003,92.9112
4,cnn,nsson,jetson_emulator,40,offload,0.49908096366329247,47.4903,33.9979,33.9979,35.8866,28.3539,167.274,167.274,159.8718,92.8784
5,cnn,nsson,jetson_emulator,40,offload,0.492790248130332,46.7896,34.5539,34.5539,36.7917,28.3044,167.274,167.274,160.0152,92.8568
6,cnn,nsson,jetson_emulator,40,local,0.4963997736167715,47.3529,34.2766,47.3529,48.1762,26.1519,167.274,167.274,162.0354,92.9151
7,cnn,nsson,jetson_emulator,40,offload,0.5004959790175566,47.2091,34.1381,34.1381,36.2469,28.3512,167.274,167.274,160.302,92.8256
8,cnn,nsson,jetson_emulator,40,offload,0.4934324717514217,47.4997,33.7374,33.7374,35.9035,28.3539,167.274,167.274,160.4453,92.9507
9,cnn,nsson,jetson_emulator,40,offload,0.4949582136447089,48.1657,34.0586,34.0586,35.7263,28.3539,167.274,167.274,160.5887,92.9094
10,cnn,nsson,jetson_emulator,40,local,0.50443771783385,47.199,33.8112,47.199,49.149,26.1671,167.274,167.274,162.6156,92.8065
11,cnn,nsson,jetson_emulator,40,local,0.5010299121811961,47.2194,34.5057,47.2194,49.5345,26.1651,167.274,167.274,162.7607,92.832
12,cnn,nsson,jetson_emulator,40,offload,0.49325677412310354,47.9745,34.3141,34.3141,36.3773,28.3314,167.274,167.274,161.0188,92.8925
13,cnn,nsson,jetson_emulator,40,offload,0.49786305003397185,47.6522,33.8905,33.8905,36.1619,28.3539,167.274,167.274,161.1622,92.8674
14,cnn,nsson,jetson_emulator,40,offload,0.5002103867022158,47.7864,34.1175,34.1175,35.982,28.3535,167.274,167.274,161.3055,92.9618
15,cnn,nsson,jetson_emulator,40,offload,0.5034820831962008,48.1639,34.7607,34.7607,37.1937,28.2812,167.274,167.274,161.4489,92.9086
16,cnn,nsson,jetson_emulator,40,local,0.4976276799531195,47.7025,34.3239,47.7025,50.7472,26.1175,167.274,167.274,163.4859,92.8788
17,cnn,nsson,jetson_emulator,40,offload,0.5000620970907916,47.923,34.4652,34.4652,35.7546,28.3144,167.274,167.274,161.7356,92.8874
18,cnn,nsson,jetson_emulator,40,offload,0.498614467903248,48.9037,34.968,34.968,36.0397,28.258,167.274,167.274,161.879,92.8607
19,cnn,nsson,jetson_emulator,40,offload,0.489557263014316,48.3795,34.7863,34.7863,36.4159,28.2783,167.274,167.274,162.0224,92.8844
20,cnn,nsson,jetson_emulator,40,offload,0.48958079760945467,48.064,35.5527,35.5527,37.0255,28.1927,167.274,167.274,162.1657,92.8738
21,cnn,nsson,jetson_emulator,40,offload,0.492176280369737,48.2069,35.7272,35.7272,37.846,28.1733,167.274,167.274,162.3091,92.834
22,cnn,nsson,jetson_emulator,40,offload,0.4930552176362656,48.7687,34.9013,34.9013,37.5247,28.2655,167.274,167.274,162.4525,92.9091
23,cnn,nsson,jetson_emulator,40,offload,0.4855494139597401,48.5686,35.3807,35.3807,37.2304,28.2119,167.274,167.274,162.5959,92.9426
24,cnn,nsson,jetson_emulator,40,local,0.48688172565186644,48.9147,36.2317,48.9147,51.2154,25.9986,167.274,167.274,164.6463,92.8673
25,cnn,nsson,jetson_emulator,40,local,0.4896371252673292,49.0251,35.1197,49.0251,50.3877,25.9878,167.274,167.274,164.7914,92.9012
26,cnn,nsson,jetson_emulator,40,offload,0.49076421888801713,48.6682,34.8258,34.8258,36.1939,28.2739,167.274,167.274,163.026,92.9655
27,cnn,nsson,jetson_emulator,40,offload,0.4994344453127806,49.1609,35.0682,35.0682,37.2886,28.2468,167.274,167.274,163.1693,92.8379
28,cnn,nsson,jetson_emulator,40,offload,0.4934643365071314,49.0244,34.8011,34.8011,36.6964,28.2767,167.274,167.274,163.3127,92.9425
29,cnn,nsson,jetson_emulator,40,local,0.4941759386216993,48.8056,35.4826,48.8056,50.325,26.0093,167.274,167.274,165.3716,92.9017
30,cnn,nsson,jetson_emulator,40,offload,0.4840784616620151,49.4314,36.1783,36.1783,37.8934,28.1232,167.274,167.274,163.5994,92.8588
31,cnn,nsson,jetson_emulator,40,offload,0.4950922545692692,48.9388,35.6026,35.6026,36.8999,28.1871,167.274,167.274,163.7428,92.9548
32,cnn,nsson,jetson_emulator,40,offload,0.49905147103851866,49.6484,35.0622,35.0622,37.7038,28.2474,167.274,167.274,163.8862,92.8448
33,cnn,nsson,jetson_emulator,40,local,0.49932719696463773,50.2215,35.5646,50.2215,52.5611,25.8717,167.274,167.274,165.9518,93.0145
34,cnn,nsson,jetson_emulator,40,offload,0.49542020239405454,49.348,35.3432,35.3432,36.9029,28.2161,167.274,167.274,164.1729,92.8081
35,cnn,nsson,jetson_emulator,40,offload,0.4986147722908397,49.1657,36.1434,36.1434,38.7296,28.127,167.274,167.274,164.3163,92.9889
36,cnn,nsson,jetson_emulator,40,local,0.5002309277285603,50.2925,36.3354,50.2925,51.3328,25.8648,167.274,167.274,166.3869,92.9022
37,cnn,nsson,jetson_emulator,40,offload,0.5005177226390372,50.8494,35.3269,35.3269,37.0387,28.2179,167.274,167.274,164.603,92.9548
38,cnn,nsson,jetson_emulator,40,offload,0.5019431533368924,50.4304,35.3388,35.3388,37.9746,28.2165,167.274,167.274,164.7464,92.8821
39,cnn,nsson,jetson_emulator,40,offload,0.4962897502869861,49.8776,35.8027,35.8027,38.1258,28.1649,167.274,167.274,164.8897,92.9436
40,cnn,nsson,jetson_emulator,40,offload,0.4968528680150932,49.9256,36.1552,36.1552,38.1825,28.1257,167.274,167.274,165.0331,92.8274
41,cnn,nsson,jetson_emulator,40,offload,0.4899342817427435,49.8866,35.5265,35.5265,38.3274,28.1956,167.274,167.274,165.1765,92.8638
42,cnn,nsson,jetson_emulator,40,offload,0.48770847730945377,50.5519,35.5298,35.5298,37.1085,28.1952,167.274,167.274,165.3199,92.9402
43,cnn,nsson,jetson_emulator,40,local,0.49085519463717797,49.8299,36.9371,49.8299,51.3523,25.9096,167.274,167.274,167.4022,92.9744
44,cnn,nsson,jetson_emulator,40,local,0.48825413097215103,49.9165,35.7822,49.9165,51.8539,25.9012,167.274,167.274,167.5473,92.9582
45,cnn,nsson,jetson_emulator,40,local,0.4865190128509556,50.7711,36.812,50.7711,52.3605,25.8187,167.274,167.274,167.6923,92.8594
46,cnn,nsson,jetson_emulator,40,offload,0.47685021397173455,50.1744,36.4431,36.4431,38.7205,28.0938,167.274,167.274,165.8933,92.883
47,cnn,nsson,jetson_emulator,40,offload,0.478726267680229,49.9929,35.9143,35.9143,37.3659,28.1525,167.274,167.274,166.0367,92.9291
48,cnn,nsson,jetson_emulator,40,local,0.4759326532629136,50.4533,35.9689,50.4533,51.9222,25.8493,167.274,167.274,168.1275,92.9479
49,cnn,nsson,jetson_emulator,40,offload,0.4780434238639511,50.8447,36.2061,36.2061,37.9902,28.1201,167.274,167.274,166.3234,92.9054
