cycle_id,model,architecture,profile,nodes,decision,threshold,local_latency_ms,offload_latency_ms,total_latency_ms,rtt_ms,throughput_fps,local_power_mw,offload_power_mw,effective_power_mw,accuracy_step
1,cnn,baseline,jetson_emulator,30,offload,0.5,45.5773,37.8812,37.8812,39.5534,26.0933,167.274,167.274,170.4382,92.7904
2,cnn,baseline,jetson_emulator,30,offload,0.5,46.4205,39.8831,39.8831,41.8635,25.8825,167.274,167.274,170.5914,92.757
3,cnn,baseline,jetson_emulator,30,offload,0.5,45.9791,38.5862,38.5862,40.4292,26.0187,167.274,167.274,170.7447,92.8136
4,cnn,baseline,jetson_emulator,30,offload,0.5,46.7215,38.5503,38.5503,39.6124,26.0225,167.274,167.274,170.898,92.7759
5,cnn,baseline,jetson_emulator,30,offload,0.5,46.5296,37.9833,37.9833,39.7786,26.0825,167.274,167.274,171.0512,92.7233
6,cnn,baseline,jetson_emulator,30,offload,0.5,46.3755,39.1859,39.1859,40.7534,25.9555,167.274,167.274,171.2045,92.8173
7,cnn,baseline,jetson_emulator,30,offload,0.5,47.0296,39.4873,39.4873,41.1125,25.9239,167.274,167.274,171.3577,92.8343
8,cnn,baseline,jetson_emulator,30,offload,0.5,47.5456,39.5472,39.5472,41.1837,25.9176,167.274,167.274,171.511,92.7856
9,cnn,baseline,jetson_emulator,30,offload,0.5,46.8369,39.1718,39.1718,40.9365,25.957,167.274,167.274,171.6642,92.8646
10,cnn,baseline,jetson_emulator,30,local,0.5,46.6966,38.6201,46.6966,48.3485,25.1898,167.274,167.274,173.3365,92.7794
11,cnn,baseline,jetson_emulator,30,offload,0.5,46.5868,38.8778,38.8778,40.3434,25.9879,167.274,167.274,171.9708,92.7586
12,cnn,baseline,jetson_emulator,30,local,0.5,46.9325,38.5932,46.9325,48.1471,25.1665,167.274,167.274,173.6457,92.7871
13,cnn,baseline,jetson_emulator,30,offload,0.5,47.3056,39.6494,39.6494,41.3872,25.9069,167.274,167.274,172.2773,92.8888
14,cnn,baseline,jetson_emulator,30,local,0.5,47.0667,39.3639,47.0667,49.039,25.1532,167.274,167.274,173.955,92.8004
15,cnn,baseline,jetson_emulator,30,local,0.5,47.3111,39.9975,47.3111,49.1863,25.1291,167.274,167.274,174.1096,92.806
16,cnn,baseline,jetson_emulator,30,offload,0.5,46.9345,39.3452,39.3452,41.2869,25.9388,167.274,167.274,172.737,92.8608
17,cnn,baseline,jetson_emulator,30,local,0.5,47.0153,38.9615,47.0153,49.0335,25.1583,167.274,167.274,174.4188,92.7893
18,cnn,baseline,jetson_emulator,30,local,0.5,47.4546,39.155,47.4546,49.9726,25.115,167.274,167.274,174.5734,92.8333
19,cnn,baseline,jetson_emulator,30,offload,0.5,47.2728,39.9425,39.9425,42.2069,25.8763,167.274,167.274,173.1968,92.8615
20,cnn,baseline,jetson_emulator,30,offload,0.5,48.3545,39.2163,39.2163,41.8837,25.9523,167.274,167.274,173.3501,92.8878
21,cnn,baseline,jetson_emulator,30,local,0.5,47.3342,39.5882,47.3342,48.8143,25.1268,167.274,167.274,175.0372,92.7981
22,cnn,baseline,jetson_emulator,30,local,0.5,47.431,39.5251,47.431,49.1925,25.1173,167.274,167.274,175.1918,92.7676
23,cnn,baseline,jetson_emulator,30,offload,0.5,47.6097,39.4095,39.4095,41.0317,25.9321,167.274,167.274,173.8098,92.7287
24,cnn,baseline,jetson_emulator,30,offload,0.5,47.6645,39.7713,39.7713,41.4644,25.8942,167.274,167.274,173.9631,92.7492
25,cnn,baseline,jetson_emulator,30,local,0.5,47.9754,39.6759,47.9754,48.7421,25.0639,167.274,167.274,175.6557,92.8489
26,cnn,baseline,jetson_emulator,30,local,0.5,47.7584,39.7883,47.7584,49.8772,25.0852,167.274,167.274,175.8103,92.8372
27,cnn,baseline,jetson_emulator,30,offload,0.5,48.4992,40.7488,40.7488,42.2849,25.7924,167.274,167.274,174.4229,92.7844
